review_id,current_plan_start,days_subscribed,date_reviewed,pay_freq,level,rating,first_level
57008,2022-03-08,100,2022-06-16,,Free,5,Free
11908,2022-12-05,142,2023-04-26,,Free,5,Free
66080,2022-08-31,573,2024-03-26,Yearly,Standard,1,Standard
62977,2022-09-17,102,2022-12-28,,Free,2,Free
82283,2022-12-08,31,2023-01-08,,Free,5,Free
52285,2022-07-05,303,2023-05-04,,Free,3,Free
97854,2022-06-22,22,2022-07-14,,Free,4,Standard
23110,2022-09-12,24,2022-10-06,,Free,3,Free
82233,2022-10-22,754,2024-11-14,,Free,5,Free
48561,2022-11-14,160,2023-04-23,,Free,3,Free
27291,2022-10-25,29,2022-11-23,,Free,5,Free
45800,2022-10-04,745,2024-10-18,,Free,5,Free
71917,2022-06-29,0,2022-06-29,Monthly,Standard,2,Free
38630,2022-09-02,1,2022-09-03,,Free,4,Free
59955,2022-01-02,0,2022-01-02,,Free,5,Free
86974,2022-03-01,605,2023-10-27,Yearly,Premium,3,Premium
26491,2022-02-06,78,2022-04-25,Monthly,Premium,4,Premium
49981,2022-10-22,82,2023-01-12,Monthly,Standard,4,Premium
42055,2022-01-12,192,2022-07-23,Monthly,Standard,4,Standard
76275,2022-11-27,411,2024-01-12,,Free,1,Free
84379,2022-03-09,411,2023-04-24,,Free,4,Free
80771,2022-03-21,131,2022-07-30,,Free,5,Free
43709,2022-09-24,191,2023-04-03,,Free,4,Free
12742,2022-02-03,251,2022-10-12,,Free,5,Free
74501,2022-07-14,216,2023-02-15,Yearly,Standard,3,Standard
88040,2022-01-19,722,2024-01-11,,Free,4,Standard
71551,2022-05-11,194,2022-11-21,Yearly,Premium,1,Standard
86986,2022-04-14,10,2022-04-24,,Free,2,Free
19423,2022-07-27,582,2024-02-29,,Free,2,Free
99740,2022-08-31,202,2023-03-21,,Free,1,Free
93914,2022-07-24,242,2023-03-23,,Free,4,Free
43053,2022-02-12,98,2022-05-21,Monthly,Standard,4,Standard
67083,2022-03-22,413,2023-05-09,Yearly,Standard,3,Standard
72671,2022-07-27,249,2023-04-02,Yearly,Premium,4,Free
23228,2022-02-20,42,2022-04-03,Yearly,Standard,1,Standard
54833,2022-07-03,85,2022-09-26,,Free,4,Free
41720,2022-04-23,567,2023-11-11,,Free,4,Free
46963,2022-01-30,648,2023-11-09,,Free,4,Free
76057,2022-07-23,69,2022-09-30,,Free,1,Free
54578,2022-08-21,678,2024-06-29,,Free,4,Free
33907,2022-10-16,34,2022-11-19,,Free,4,Free
61649,2022-08-31,283,2023-06-10,,Free,4,Free
83944,2022-10-05,228,2023-05-21,Monthly,Standard,4,Free
91689,2022-09-05,205,2023-03-29,,Free,3,Free
57626,2022-01-25,62,2022-03-28,,Free,2,Free
83613,2022-10-08,46,2022-11-23,,Free,5,Free
54519,2022-08-20,592,2024-04-03,Yearly,Standard,4,Free
60233,2022-06-24,11,2022-07-05,,Free,4,Free
69654,2022-05-15,218,2022-12-19,Monthly,Premium,2,Premium
28720,2022-08-22,163,2023-02-01,Yearly,Standard,5,Standard
56750,2022-05-23,37,2022-06-29,Monthly,Premium,5,Free
67303,2022-04-05,148,2022-08-31,,Free,2,Free
37423,2022-10-24,4,2022-10-28,,Free,4,Free
93600,2022-04-17,285,2023-01-27,,Free,5,Free
44487,2022-04-03,185,2022-10-05,Monthly,Premium,2,Premium
35008,2022-09-08,425,2023-11-07,Monthly,Standard,4,Free
39996,2022-12-08,379,2023-12-22,Yearly,Standard,4,Free
71375,2022-05-02,209,2022-11-27,Monthly,Standard,3,Standard
98259,2022-02-14,330,2023-01-10,,Free,4,Premium
22465,2022-01-28,710,2024-01-08,,Free,5,Free
80347,2022-12-30,36,2023-02-04,,Free,4,Free
71997,2022-05-03,50,2022-06-22,Monthly,Standard,2,Premium
53149,2022-05-14,74,2022-07-27,Yearly,Premium,5,Free
64418,2022-09-16,656,2024-07-03,,Free,3,Free
52823,2022-11-17,518,2024-04-18,,Free,4,Free
77366,2022-07-31,476,2023-11-19,,Free,4,Free
27735,2022-07-27,231,2023-03-15,,Free,2,Free
44963,2022-05-02,111,2022-08-21,,Free,2,Free
55092,2022-01-16,293,2022-11-05,Yearly,Standard,3,Standard
33815,2022-10-11,80,2022-12-30,,Free,3,Standard
56386,2022-01-28,3,2022-01-31,Yearly,Standard,3,Standard
80040,2022-07-27,203,2023-02-15,Yearly,Standard,3,Free
31283,2022-11-05,28,2022-12-03,,Free,1,Free
58623,2022-08-22,138,2023-01-07,Yearly,Standard,4,Free
77666,2022-02-23,296,2022-12-16,Yearly,Premium,3,Premium
43564,2022-01-05,129,2022-05-14,,Free,4,Free
35132,2022-01-03,21,2022-01-24,,Free,5,Free
39200,2022-12-24,403,2024-01-31,,Free,4,Free
40345,2022-03-29,314,2023-02-06,Yearly,Standard,3,Standard
12620,2022-11-15,203,2023-06-06,Yearly,Standard,2,Standard
70123,2022-07-24,241,2023-03-22,,Free,4,Free
11824,2022-01-06,204,2022-07-29,Monthly,Standard,2,Standard
14082,2022-09-09,377,2023-09-21,Yearly,Standard,2,Premium
35537,2022-09-03,690,2024-07-24,Yearly,Standard,3,Free
26270,2022-06-02,0,2022-06-02,Yearly,Standard,3,Free
26710,2022-04-28,77,2022-07-14,Yearly,Premium,5,Free
95025,2022-01-30,14,2022-02-13,,Free,5,Free
28357,2022-07-03,12,2022-07-15,Yearly,Standard,3,Standard
62124,2022-11-14,638,2024-08-13,Monthly,Standard,4,Standard
92016,2022-09-03,1,2022-09-04,,Free,3,Free
91125,2022-03-28,536,2023-09-15,Yearly,Premium,3,Premium
35704,2022-02-01,0,2022-02-01,,Free,4,Free
90207,2022-01-26,586,2023-09-04,,Free,4,Free
67281,2022-08-19,0,2022-08-19,,Free,4,Standard
86035,2022-07-28,491,2023-12-01,Monthly,Standard,3,Free
60293,2022-06-02,352,2023-05-20,,Free,3,Free
41942,2022-10-22,24,2022-11-15,,Free,2,Standard
61630,2022-04-12,184,2022-10-13,,Free,5,Free
47934,2022-04-03,446,2023-06-23,,Free,4,Premium
37378,2022-11-14,221,2023-06-23,,Free,5,Free
29861,2022-06-19,242,2023-02-16,,Free,4,Standard
11843,2022-08-01,61,2022-10-01,,Free,3,Standard
24873,2022-08-18,194,2023-02-28,Monthly,Standard,5,Free
27322,2022-09-11,119,2023-01-08,,Free,4,Free
25794,2022-01-27,527,2023-07-08,,Free,5,Free
60601,2022-11-25,362,2023-11-22,Yearly,Premium,1,Premium
85110,2022-07-18,65,2022-09-21,,Free,5,Standard
37882,2022-01-16,23,2022-02-08,,Free,3,Free
43805,2022-11-20,407,2024-01-01,,Free,5,Free
46391,2022-01-22,374,2023-01-31,Yearly,Premium,4,Premium
96228,2022-10-26,2,2022-10-28,,Free,4,Free
13045,2022-03-09,557,2023-09-17,,Free,4,Free
96009,2022-04-09,618,2023-12-18,Yearly,Standard,4,Standard
54425,2022-01-25,9,2022-02-03,,Free,5,Free
85257,2022-02-18,296,2022-12-11,Monthly,Standard,4,Standard
60871,2022-12-21,100,2023-03-31,Yearly,Standard,1,Free
25106,2022-10-25,156,2023-03-30,Yearly,Standard,3,Free
99858,2022-06-28,641,2024-03-30,,Free,4,Free
55579,2022-01-09,79,2022-03-29,,Free,4,Free
92780,2022-05-27,597,2024-01-14,,Free,5,Standard
70968,2022-11-01,178,2023-04-28,,Free,1,Free
53435,2022-10-23,3,2022-10-26,Yearly,Standard,3,Standard
58942,2022-07-26,57,2022-09-21,,Free,5,Free
69291,2022-12-23,2,2022-12-25,,Free,5,Free
32773,2022-02-18,206,2022-09-12,Yearly,Standard,3,Standard
81584,2022-05-03,1,2022-05-04,,Free,1,Free
63489,2022-05-14,1,2022-05-15,Yearly,Standard,2,Standard
53838,2022-06-25,466,2023-10-04,,Free,4,Free
56024,2022-06-21,131,2022-10-30,Yearly,Premium,1,Standard
23690,2022-06-27,203,2023-01-16,Monthly,Standard,4,Free
79090,2022-09-27,8,2022-10-05,,Free,5,Free
47887,2022-10-28,493,2024-03-04,Yearly,Premium,1,Free
20692,2022-10-24,764,2024-11-26,Monthly,Premium,5,Standard
64784,2022-05-17,341,2023-04-23,Yearly,Standard,3,Free
61703,2022-09-29,201,2023-04-18,,Free,4,Free
11503,2022-12-22,576,2024-07-20,Yearly,Standard,3,Standard
46732,2022-02-23,207,2022-09-18,,Free,4,Free
34092,2022-10-31,79,2023-01-18,,Free,4,Standard
40817,2022-03-01,111,2022-06-20,Yearly,Standard,3,Standard
20861,2022-12-22,412,2024-02-07,,Free,4,Standard
13594,2022-02-22,320,2023-01-08,,Free,1,Free
88097,2022-03-04,360,2023-02-27,,Free,5,Free
69878,2022-08-16,2,2022-08-18,,Free,5,Free
23904,2022-12-18,291,2023-10-05,,Free,2,Free
45374,2022-03-21,694,2024-02-13,Yearly,Standard,4,Standard
90504,2022-04-26,37,2022-06-02,,Free,5,Free
40027,2022-02-12,768,2024-03-21,Yearly,Premium,4,Premium
58824,2022-07-31,348,2023-07-14,,Free,4,Free
96325,2022-03-23,375,2023-04-02,Yearly,Premium,3,Premium
27137,2022-01-04,2,2022-01-06,Monthly,Standard,4,Free
21976,2022-01-18,566,2023-08-07,Monthly,Standard,3,Standard
19640,2022-03-29,84,2022-06-21,,Free,5,Free
15715,2022-10-28,15,2022-11-12,,Free,4,Free
60983,2022-02-16,75,2022-05-02,Yearly,Premium,3,Premium
11202,2022-12-09,153,2023-05-11,,Free,3,Free
61168,2022-05-31,629,2024-02-19,,Free,4,Free
46742,2022-12-31,43,2023-02-12,Yearly,Standard,2,Standard
51594,2022-02-24,515,2023-07-24,,Free,3,Free
81927,2022-05-02,354,2023-04-21,,Free,5,Free
16831,2022-09-16,346,2023-08-28,,Free,4,Free
66616,2022-02-20,64,2022-04-25,,Free,5,Free
20755,2022-08-10,589,2024-03-21,Yearly,Standard,2,Free
13465,2022-12-25,0,2022-12-25,,Free,4,Free
17774,2022-07-21,5,2022-07-26,,Free,2,Free
41650,2022-04-01,23,2022-04-24,,Free,5,Free
52958,2022-05-23,110,2022-09-10,,Free,4,Free
84957,2022-07-25,2,2022-07-27,,Free,5,Free
45450,2022-01-21,570,2023-08-14,Yearly,Standard,3,Free
86943,2022-02-26,173,2022-08-18,,Free,5,Free
93145,2022-04-03,682,2024-02-14,,Free,4,Standard
24483,2022-10-21,14,2022-11-04,Monthly,Standard,3,Free
64375,2022-03-31,768,2024-05-07,Yearly,Standard,4,Standard
32092,2022-08-17,336,2023-07-19,,Free,4,Free
54102,2022-02-12,740,2024-02-22,,Free,4,Free
36808,2022-12-30,439,2024-03-13,,Free,4,Free
80459,2022-06-27,500,2023-11-09,Yearly,Standard,3,Free
92764,2022-09-21,15,2022-10-06,,Free,4,Free
92641,2022-06-29,7,2022-07-06,,Free,4,Free
72881,2022-11-20,18,2022-12-08,,Free,5,Free
63439,2022-05-03,657,2024-02-19,,Free,4,Premium
52596,2022-04-07,689,2024-02-25,,Free,1,Standard
80278,2022-02-14,0,2022-02-14,,Free,3,Free
74242,2022-02-14,356,2023-02-05,,Free,4,Free
82348,2022-01-05,37,2022-02-11,Yearly,Standard,2,Standard
75046,2022-04-17,695,2024-03-12,Yearly,Premium,5,Free
92207,2022-12-23,479,2024-04-15,,Free,4,Free
82448,2022-01-25,24,2022-02-18,Yearly,Premium,4,Premium
55350,2022-02-04,175,2022-07-29,,Free,3,Free
78628,2022-11-10,178,2023-05-07,,Free,3,Free
39820,2022-06-30,368,2023-07-03,Yearly,Premium,4,Free
30936,2022-09-23,784,2024-11-15,,Free,5,Free
77713,2022-11-10,318,2023-09-24,Yearly,Standard,3,Standard
10224,2022-04-01,326,2023-02-21,Yearly,Standard,2,Free
71546,2022-07-28,105,2022-11-10,,Free,4,Free
49541,2022-03-20,15,2022-04-04,Monthly,Premium,3,Premium
84806,2022-12-04,113,2023-03-27,,Free,5,Free
15219,2022-11-22,193,2023-06-03,Monthly,Standard,4,Free
30222,2022-11-13,682,2024-09-25,,Free,3,Free
78569,2022-10-14,7,2022-10-21,,Free,1,Free
25438,2022-12-07,37,2023-01-13,,Free,5,Free
23204,2022-12-16,43,2023-01-28,Yearly,Premium,3,Free
12190,2022-04-25,88,2022-07-22,Yearly,Premium,5,Premium
28740,2022-09-05,443,2023-11-22,,Free,4,Free
85143,2022-04-03,4,2022-04-07,,Free,4,Free
28319,2022-01-19,0,2022-01-19,,Free,4,Standard
37327,2022-02-10,644,2023-11-16,,Free,4,Free
69180,2022-09-14,290,2023-07-01,,Free,5,Standard
95071,2022-08-04,231,2023-03-23,,Free,4,Free
94539,2022-02-08,139,2022-06-27,Yearly,Standard,4,Standard
47367,2022-09-28,299,2023-07-24,,Free,2,Standard
35504,2022-02-07,140,2022-06-27,Yearly,Standard,2,Standard
71815,2022-03-23,749,2024-04-10,Yearly,Standard,5,Free
20876,2022-03-31,6,2022-04-06,,Free,4,Free
96749,2022-02-20,3,2022-02-23,,Free,5,Free
29220,2022-07-25,6,2022-07-31,,Free,4,Free
28462,2022-01-05,34,2022-02-08,,Free,5,Free
72946,2022-08-24,150,2023-01-21,,Free,5,Free
84675,2022-09-13,76,2022-11-28,,Free,4,Free
54087,2022-05-18,756,2024-06-12,,Free,3,Free
67705,2022-06-18,3,2022-06-21,Monthly,Premium,4,Premium
29353,2022-11-10,33,2022-12-13,,Free,5,Free
94369,2022-10-12,657,2024-07-30,,Free,5,Free
14248,2022-12-12,458,2024-03-14,,Free,5,Free
79881,2022-08-17,75,2022-10-31,,Free,4,Free
88352,2022-01-07,506,2023-05-28,,Free,5,Free
24293,2022-07-21,39,2022-08-29,,Free,5,Free
54265,2022-09-30,271,2023-06-28,,Free,5,Free
51226,2022-02-10,115,2022-06-05,,Free,1,Free
52481,2022-08-29,0,2022-08-29,Yearly,Standard,4,Free
14290,2022-01-09,57,2022-03-07,,Free,1,Free
79419,2022-03-11,16,2022-03-27,,Free,4,Free
71990,2022-10-09,14,2022-10-23,,Free,4,Free
76317,2022-06-10,181,2022-12-08,,Free,2,Premium
97416,2022-03-09,292,2022-12-26,Monthly,Standard,4,Standard
43639,2022-08-02,716,2024-07-18,,Free,4,Free
24789,2022-07-21,103,2022-11-01,,Free,5,Standard
67272,2022-08-16,275,2023-05-18,,Free,4,Free
16837,2022-12-21,30,2023-01-20,Yearly,Premium,5,Free
41986,2022-07-06,147,2022-11-30,,Free,5,Free
88468,2022-11-27,133,2023-04-09,Yearly,Standard,3,Free
23762,2022-12-31,200,2023-07-19,Yearly,Premium,5,Premium
40538,2022-02-02,110,2022-05-23,Yearly,Standard,3,Standard
35567,2022-05-06,665,2024-03-01,Yearly,Standard,4,Free
24741,2022-12-22,61,2023-02-21,,Free,5,Standard
75816,2022-04-17,744,2024-04-30,,Free,4,Standard
47253,2022-06-11,4,2022-06-15,,Free,4,Free
49260,2022-12-18,7,2022-12-25,,Free,4,Free
66888,2022-09-04,326,2023-07-27,,Free,1,Free
57015,2022-10-27,661,2024-08-18,,Free,5,Free
64188,2022-06-25,415,2023-08-14,,Free,2,Standard
66205,2022-09-09,491,2024-01-13,,Free,5,Free
66647,2022-09-05,15,2022-09-20,Yearly,Standard,1,Free
93815,2022-11-26,11,2022-12-07,Monthly,Premium,5,Free
74270,2022-01-14,228,2022-08-30,,Free,5,Free
61931,2022-10-02,133,2023-02-12,,Free,3,Standard
69519,2022-07-04,0,2022-07-04,Yearly,Standard,4,Premium
43131,2022-07-17,520,2023-12-19,,Free,5,Free
64877,2022-10-30,14,2022-11-13,,Free,5,Standard
57819,2022-07-07,467,2023-10-17,Yearly,Premium,2,Free
51904,2022-07-30,145,2022-12-22,Yearly,Premium,4,Free
17340,2022-04-25,11,2022-05-06,,Free,4,Free
52210,2022-08-16,265,2023-05-08,,Free,5,Free
30598,2022-03-19,3,2022-03-22,Yearly,Standard,2,Standard
89222,2022-07-31,743,2024-08-12,,Free,5,Free
40756,2022-07-29,662,2024-05-21,,Free,4,Standard
13262,2022-09-25,2,2022-09-27,,Free,3,Free
18642,2022-07-29,3,2022-08-01,,Free,5,Free
53905,2022-05-16,1,2022-05-17,,Free,5,Free
13735,2022-12-30,14,2023-01-13,,Free,4,Free
76022,2022-07-18,244,2023-03-19,,Free,5,Free
23918,2022-05-06,448,2023-07-28,Monthly,Standard,3,Standard
68834,2022-02-01,20,2022-02-21,Yearly,Standard,3,Standard
14166,2022-06-28,62,2022-08-29,,Free,3,Free
96850,2022-05-19,194,2022-11-29,,Free,1,Free
70795,2022-12-29,614,2024-09-03,Yearly,Standard,4,Free
79868,2022-11-10,554,2024-05-17,Monthly,Standard,3,Free
21425,2022-02-10,191,2022-08-20,,Free,5,Free
56884,2022-03-28,531,2023-09-10,,Free,4,Free
21040,2022-07-18,711,2024-06-28,,Free,4,Standard
99360,2022-12-23,0,2022-12-23,,Free,5,Standard
77338,2022-06-04,11,2022-06-15,,Free,5,Standard
83843,2022-08-01,614,2024-04-06,,Free,5,Free
22287,2022-05-28,2,2022-05-30,Yearly,Premium,4,Standard
83567,2022-12-02,116,2023-03-28,Monthly,Premium,2,Standard
39057,2022-07-19,27,2022-08-15,,Free,1,Standard
48276,2022-09-26,314,2023-08-06,,Free,5,Premium
80859,2022-09-10,123,2023-01-11,Monthly,Standard,5,Premium
99405,2022-09-03,28,2022-10-01,Yearly,Standard,2,Standard
69206,2022-09-16,632,2024-06-09,,Free,3,Free
10708,2022-04-26,233,2022-12-15,,Free,5,Premium
22070,2022-12-03,473,2024-03-20,,Free,5,Free
25990,2022-09-16,637,2024-06-14,Yearly,Premium,4,Premium
32829,2022-10-21,120,2023-02-18,,Free,5,Free
78415,2022-05-15,718,2024-05-02,Monthly,Standard,1,Free
77377,2022-04-08,137,2022-08-23,Yearly,Standard,2,Standard
19909,2022-06-14,193,2022-12-24,,Free,2,Free
47919,2022-06-30,695,2024-05-25,Yearly,Standard,2,Standard
91976,2022-12-24,228,2023-08-09,,Free,1,Standard
95276,2022-03-16,102,2022-06-26,,Free,2,Free
11656,2022-12-07,21,2022-12-28,,Free,5,Free
17075,2022-11-29,4,2022-12-03,Yearly,Standard,2,Free
44237,2022-01-24,57,2022-03-22,,Free,3,Free
26844,2022-10-11,128,2023-02-16,,Free,4,Free
52868,2022-10-02,10,2022-10-12,Yearly,Standard,3,Free
23202,2022-08-06,1,2022-08-07,Monthly,Standard,2,Free
79472,2022-03-10,492,2023-07-15,,Free,2,Free
76385,2022-07-15,5,2022-07-20,,Free,5,Free
44256,2022-11-15,140,2023-04-04,,Free,5,Premium
65062,2022-10-09,711,2024-09-19,,Free,2,Free
84215,2022-03-15,693,2024-02-06,,Free,4,Free
19639,2022-05-05,550,2023-11-06,Monthly,Standard,3,Free
35516,2022-01-24,349,2023-01-08,,Free,4,Free
81266,2022-11-27,3,2022-11-30,Yearly,Standard,1,Free
19121,2022-12-12,106,2023-03-28,,Free,5,Free
81180,2022-06-23,181,2022-12-21,Yearly,Standard,4,Free
97206,2022-09-19,745,2024-10-03,Monthly,Standard,1,Standard
45825,2022-01-17,171,2022-07-07,,Free,4,Free
82757,2022-07-21,17,2022-08-07,Yearly,Standard,2,Free
25343,2022-03-24,651,2024-01-04,,Free,3,Free
90386,2022-03-29,29,2022-04-27,,Free,1,Free
87996,2022-04-03,61,2022-06-03,,Free,4,Standard
87251,2022-10-02,408,2023-11-14,Yearly,Standard,4,Free
10921,2022-05-13,34,2022-06-16,,Free,5,Free
92250,2022-11-30,298,2023-09-24,Yearly,Standard,3,Free
76044,2022-07-08,303,2023-05-07,Yearly,Standard,1,Standard
39364,2022-12-11,105,2023-03-26,Monthly,Standard,3,Standard
30678,2022-04-29,41,2022-06-09,,Free,5,Free
62278,2022-11-02,476,2024-02-21,,Free,5,Free
66632,2022-01-29,331,2022-12-26,Yearly,Standard,1,Standard
64603,2022-05-16,371,2023-05-22,Monthly,Standard,2,Free
41393,2022-08-24,386,2023-09-14,,Free,5,Free
80066,2022-03-31,159,2022-09-06,,Free,3,Free
74991,2022-09-25,40,2022-11-04,,Free,1,Free
42577,2022-02-07,323,2022-12-27,Yearly,Premium,4,Free
42397,2022-01-12,356,2023-01-03,Yearly,Premium,5,Standard
91760,2022-01-16,42,2022-02-27,Yearly,Standard,3,Premium
60075,2022-06-05,262,2023-02-22,,Free,4,Free
60791,2022-02-11,325,2023-01-02,Monthly,Premium,3,Premium
38523,2022-08-29,1,2022-08-30,Yearly,Standard,2,Premium
15642,2022-04-04,335,2023-03-05,Yearly,Premium,3,Free
60160,2022-08-21,64,2022-10-24,,Free,4,Free
51543,2022-11-17,277,2023-08-21,Yearly,Premium,2,Free
67366,2022-01-28,39,2022-03-08,,Free,4,Free
62705,2022-10-25,781,2024-12-14,,Free,4,Free
38834,2022-04-02,623,2023-12-16,,Free,5,Standard
98212,2022-11-29,10,2022-12-09,,Free,2,Free
82695,2022-10-13,332,2023-09-10,Yearly,Premium,5,Free
94356,2022-10-29,0,2022-10-29,,Free,5,Free
75534,2022-08-10,340,2023-07-16,Yearly,Premium,4,Premium
68053,2022-10-09,402,2023-11-15,Monthly,Premium,5,Free
12736,2022-10-19,116,2023-02-12,,Free,1,Free
87427,2022-10-24,21,2022-11-14,,Free,4,Free
65361,2022-01-05,191,2022-07-15,,Free,4,Free
51333,2022-11-09,2,2022-11-11,,Free,4,Free
78747,2022-06-13,778,2024-07-30,,Free,1,Free
46712,2022-07-04,513,2023-11-29,Yearly,Premium,1,Standard
70934,2022-06-30,475,2023-10-18,,Free,5,Free
87986,2022-10-27,93,2023-01-28,,Free,4,Premium
17607,2022-09-29,71,2022-12-09,Monthly,Standard,4,Free
48505,2022-07-21,629,2024-04-10,Yearly,Standard,3,Free
59427,2022-10-31,72,2023-01-11,,Free,2,Standard
29559,2022-02-19,38,2022-03-29,,Free,3,Free
27218,2022-08-31,700,2024-07-31,,Free,5,Free
67933,2022-05-16,5,2022-05-21,,Free,4,Free
97815,2022-10-04,464,2024-01-11,Monthly,Standard,3,Free
18547,2022-09-17,57,2022-11-13,,Free,4,Free
53383,2022-05-11,31,2022-06-11,,Free,5,Free
88815,2022-09-15,31,2022-10-16,Yearly,Premium,3,Free
42764,2022-12-29,203,2023-07-20,,Free,4,Premium
46797,2022-12-24,72,2023-03-06,,Free,5,Free
38755,2022-07-07,228,2023-02-20,,Free,2,Free
73983,2022-03-23,426,2023-05-23,Yearly,Standard,3,Standard
66645,2022-09-11,46,2022-10-27,Yearly,Standard,2,Standard
28733,2022-04-15,523,2023-09-20,,Free,4,Free
69422,2022-11-19,0,2022-11-19,,Free,4,Free
63556,2022-11-16,590,2024-06-28,,Free,4,Free
65493,2022-05-28,10,2022-06-07,Yearly,Standard,3,Free
75341,2022-01-10,516,2023-06-10,,Free,4,Free
85659,2022-03-13,561,2023-09-25,Yearly,Standard,4,Standard
42794,2022-02-28,336,2023-01-30,Yearly,Standard,4,Standard
67973,2022-12-26,687,2024-11-12,Yearly,Premium,5,Premium
98116,2022-09-15,64,2022-11-18,Yearly,Standard,5,Free
11588,2022-11-12,660,2024-09-02,,Free,4,Standard
84316,2022-04-09,187,2022-10-13,,Free,1,Free
77075,2022-12-08,114,2023-04-01,Yearly,Standard,3,Free
87008,2022-07-24,252,2023-04-02,,Free,5,Premium
99284,2022-06-22,37,2022-07-29,,Free,5,Free
79139,2022-12-25,204,2023-07-17,,Free,4,Free
74141,2022-07-13,219,2023-02-17,Yearly,Premium,5,Free
52693,2022-03-31,779,2024-05-18,,Free,5,Premium
43406,2022-09-24,652,2024-07-07,,Free,4,Free
43213,2022-03-21,96,2022-06-25,,Free,3,Free
14346,2022-08-09,760,2024-09-07,,Free,4,Free
62137,2022-08-06,497,2023-12-16,Yearly,Standard,5,Free
52585,2022-09-27,0,2022-09-27,Yearly,Standard,3,Premium
13156,2022-11-15,702,2024-10-17,Yearly,Premium,5,Premium
21275,2022-01-12,54,2022-03-07,Monthly,Premium,4,Premium
92490,2022-10-07,4,2022-10-11,Yearly,Premium,3,Free
99563,2022-08-16,388,2023-09-08,Monthly,Premium,4,Free
63022,2022-11-06,5,2022-11-11,,Free,4,Free
63706,2022-05-04,398,2023-06-06,,Free,5,Free
42411,2022-10-30,16,2022-11-15,,Free,2,Free
88001,2022-01-03,87,2022-03-31,,Free,1,Free
47960,2022-12-27,287,2023-10-10,,Free,4,Standard
26011,2022-11-14,128,2023-03-22,Yearly,Standard,2,Premium
76816,2022-08-30,348,2023-08-13,,Free,4,Free
43959,2022-04-11,403,2023-05-19,Yearly,Standard,4,Free
41346,2022-12-29,544,2024-06-25,,Free,3,Free
25460,2022-03-18,22,2022-04-09,Monthly,Premium,5,Premium
74415,2022-09-15,1,2022-09-16,,Free,5,Free
90628,2022-11-15,217,2023-06-20,Monthly,Standard,3,Standard
79919,2022-02-16,311,2022-12-24,,Free,4,Free
75465,2022-11-26,21,2022-12-17,,Free,3,Free
70141,2022-02-23,525,2023-08-02,,Free,4,Free
91917,2022-05-27,765,2024-06-30,,Free,4,Free
56813,2022-05-11,131,2022-09-19,,Free,5,Standard
74147,2022-09-02,1,2022-09-03,Yearly,Premium,3,Premium
40139,2022-10-26,358,2023-10-19,,Free,5,Free
70301,2022-07-12,373,2023-07-20,,Free,5,Free
33718,2022-09-06,247,2023-05-11,,Free,4,Standard
58831,2022-01-15,778,2024-03-03,Monthly,Standard,5,Free
28068,2022-12-31,237,2023-08-25,,Free,4,Free
20797,2022-11-15,5,2022-11-20,,Free,1,Free
20779,2022-12-12,238,2023-08-07,Yearly,Standard,3,Standard
18117,2022-10-30,66,2023-01-04,,Free,2,Standard
42780,2022-05-16,581,2023-12-18,Yearly,Standard,1,Premium
75076,2022-01-29,635,2023-10-26,Yearly,Standard,5,Standard
28096,2022-11-18,136,2023-04-03,Yearly,Standard,3,Standard
27654,2022-08-10,0,2022-08-10,,Free,4,Free
76919,2022-01-04,3,2022-01-07,,Free,4,Free
16327,2022-05-20,151,2022-10-18,Monthly,Standard,5,Standard
14899,2022-12-04,70,2023-02-12,Yearly,Premium,3,Premium
90771,2022-01-25,542,2023-07-21,,Free,4,Free
76878,2022-11-03,171,2023-04-23,,Free,5,Free
37366,2022-05-03,107,2022-08-18,Yearly,Standard,2,Free
14185,2022-02-16,241,2022-10-15,,Free,3,Free
64535,2022-04-18,277,2023-01-20,,Free,1,Standard
71222,2022-10-04,10,2022-10-14,,Free,5,Free
41051,2022-07-21,318,2023-06-04,,Free,5,Free
38098,2022-03-08,49,2022-04-26,Yearly,Standard,2,Standard
80852,2022-04-27,417,2023-06-18,Yearly,Standard,2,Free
53683,2022-07-07,31,2022-08-07,,Free,3,Free
15616,2022-03-15,593,2023-10-29,Yearly,Premium,5,Premium
84850,2022-01-25,152,2022-06-26,,Free,5,Free
36380,2022-03-14,425,2023-05-13,,Free,3,Free
44993,2022-08-28,18,2022-09-15,,Free,4,Free
45577,2022-07-02,78,2022-09-18,,Free,3,Free
19932,2022-10-18,300,2023-08-14,,Free,4,Free
57989,2022-08-28,468,2023-12-09,,Free,4,Free
54518,2022-04-06,277,2023-01-08,,Free,4,Free
10553,2022-05-25,332,2023-04-22,,Free,4,Free
98770,2022-01-07,720,2023-12-28,Yearly,Standard,5,Standard
57341,2022-10-27,38,2022-12-04,,Free,5,Standard
62903,2022-12-25,149,2023-05-23,Monthly,Standard,1,Free
52897,2022-12-04,303,2023-10-03,,Free,1,Standard
27536,2022-05-09,675,2024-03-14,,Free,3,Premium
99668,2022-01-26,64,2022-03-31,Yearly,Standard,2,Premium
69260,2022-09-02,788,2024-10-29,,Free,4,Free
83139,2022-09-24,48,2022-11-11,,Free,1,Free
29116,2022-04-04,38,2022-05-12,,Free,4,Standard
77233,2022-01-06,268,2022-10-01,,Free,5,Free
30789,2022-02-18,694,2024-01-13,,Free,4,Free
