country,product_category,brand,year_of_manufacture,product_age,repair_status,year_repaired
irl,laptop,unknown,2011.0,7.0,fixed,2018
irl,laptop,unknown,2010.0,8.0,end of life,2018
irl,laptop,acer,,,fixed,2019
irl,laptop,apple,,,repairable,2019
irl,laptop,acer,,,repairable,2019
irl,laptop,hp,2014.0,5.0,repairable,2019
irl,laptop,dell,,,repairable,2019
irl,laptop,unknown,,,end of life,2019
irl,laptop,lenovo,,,end of life,2019
irl,laptop,hp,,,repairable,2019
irl,laptop,hp,,,repairable,2019
irl,laptop,acer,,,fixed,2019
irl,laptop,acer,,,end of life,2019
irl,laptop,toshiba,2015.0,4.0,repairable,2019
irl,laptop,apple,2008.0,10.5,fixed,2019
irl,laptop,asus,2014.0,5.0,repairable,2019
irl,laptop,samsung,2015.0,4.0,fixed,2019
irl,pc accessory,unknown,2013.0,5.0,fixed,2018
irl,pc accessory,ati,2011.0,7.0,repairable,2018
irl,pc accessory,unknown,2010.0,8.0,end of life,2018
irl,pc accessory,unknown,2015.0,3.5,repairable,2019
ita,laptop,toshiba,,,fixed,2016
ita,laptop,dell,,,fixed,2016
ita,laptop,unknown,,,fixed,2017
ita,laptop,unknown,,,fixed,2014
ita,laptop,unknown,,,fixed,2014
ita,laptop,unknown,,,end of life,2014
ita,laptop,unknown,,,fixed,2014
ita,laptop,unknown,,,fixed,2014
ita,laptop,unknown,,,end of life,2014
ita,laptop,unknown,,,fixed,2014
ita,laptop,acer,,,repairable,2017
ita,laptop,hp,,,repairable,2017
ita,laptop,hp,,,fixed,2017
ita,laptop,sony,,,fixed,2017
ita,laptop,unknown,,,fixed,2015
ita,laptop,unknown,,,end of life,2015
ita,laptop,unknown,,,fixed,2015
ita,laptop,unknown,,,end of life,2015
ita,laptop,unknown,,,end of life,2015
ita,laptop,unknown,,,fixed,2015
ita,laptop,acer,,,end of life,2017
ita,laptop,lenovo,,,fixed,2016
ita,laptop,asus,,,end of life,2016
ita,laptop,asus,,,fixed,2016
ita,laptop,hp,,,fixed,2016
ita,laptop,apple,,,fixed,2016
ita,laptop,dell,,,end of life,2016
ita,laptop,unknown,,,end of life,2015
ita,laptop,hp,,,fixed,2016
ita,laptop,unknown,,,fixed,2013
ita,laptop,unknown,,,fixed,2013
ita,laptop,unknown,,,end of life,2013
ita,laptop,unknown,,,fixed,2016
ita,laptop,hp,,,fixed,2016
ita,laptop,hp,,,fixed,2015
ita,laptop,ibm,,,fixed,2015
ita,laptop,unknown,,,fixed,2016
ita,laptop,unknown,,,repairable,2016
ita,laptop,unknown,,,fixed,2017
ita,laptop,dell,,,repairable,2017
ita,laptop,acer,,,end of life,2017
ita,laptop,lenovo,,,fixed,2017
ita,laptop,hp,,,fixed,2016
ita,laptop,unknown,,,repairable,2015
ita,laptop,unknown,,,repairable,2017
ita,laptop,unknown,,,fixed,2017
ita,laptop,hp,,,fixed,2017
ita,laptop,dell,,,fixed,2017
ita,laptop,hp,,,fixed,2017
ita,laptop,unknown,,,fixed,2017
ita,laptop,unknown,,,repairable,2017
ita,laptop,acer,,,fixed,2017
ita,laptop,sony,2015.0,3.0,fixed,2018
ita,laptop,hp,2013.0,5.0,end of life,2018
ita,laptop,unknown,,,repairable,2018
ita,laptop,unknown,,,end of life,2018
ita,laptop,unknown,,,fixed,2018
ita,laptop,asus,2015.0,3.0,repairable,2018
ita,laptop,asus,2015.0,3.0,repairable,2018
ita,laptop,acer,2014.0,3.5,fixed,2018
ita,laptop,lenovo,2012.0,6.0,fixed,2018
ita,laptop,acer,2008.0,10.0,fixed,2018
ita,laptop,asus,2014.0,3.0,fixed,2017
ita,laptop,acer,2013.0,4.0,repairable,2017
ita,laptop,hp,2014.0,3.0,fixed,2017
ita,laptop,apple,2008.0,9.0,fixed,2017
ita,laptop,acer,2006.0,12.0,repairable,2018
ita,laptop,asus,2013.0,5.0,repairable,2018
ita,laptop,unknown,,,fixed,2018
ita,laptop,asus,2013.0,5.0,repairable,2018
ita,laptop,asus,2013.0,5.0,fixed,2018
ita,laptop,unknown,,,fixed,2019
ita,laptop,unknown,,,end of life,2019
ita,laptop,unknown,,,repairable,2019
ita,laptop,asus,,,repairable,2019
ita,laptop,sony,,,repairable,2019
ita,laptop,toshiba,2004.0,15.0,repairable,2019
ita,laptop,unknown,,,repairable,2018
ita,laptop,unknown,,,repairable,2018
ita,laptop,unknown,,,fixed,2018
ita,laptop,unknown,,,repairable,2018
ita,laptop,unknown,,,repairable,2019
ita,laptop,unknown,,,fixed,2019
ita,laptop,hp,2014.0,5.0,fixed,2019
ita,laptop,acer,,,fixed,2019
ita,laptop,hp,,,fixed,2019
ita,laptop,lenovo,2017.0,2.0,fixed,2019
ita,laptop,acer,,,fixed,2019
ita,laptop,unknown,,,repairable,2019
ita,laptop,asus,,,fixed,2019
ita,laptop,unknown,,,fixed,2020
ita,laptop,hp,2011.0,10.0,end of life,2021
ita,laptop,toshiba,2011.0,10.0,fixed,2021
ita,laptop,asus,2016.0,5.0,fixed,2021
ita,laptop,hp,2016.0,5.0,fixed,2021
ita,laptop,toshiba,2015.0,6.0,fixed,2021
ita,laptop,packard bell,2014.0,7.0,fixed,2021
ita,laptop,toshiba,2015.0,6.0,fixed,2021
ita,laptop,acer,2014.0,7.0,fixed,2021
ita,laptop,asus,2016.0,5.0,fixed,2021
ita,laptop,toshiba,2015.0,6.0,fixed,2021
ita,laptop,ibm,2011.0,10.0,fixed,2021
ita,laptop,dell,2016.0,5.0,fixed,2021
ita,laptop,apple,2009.0,12.0,unknown,2021
ita,laptop,lenovo,2016.0,5.0,repairable,2021
ita,laptop,fujitsu,,,fixed,2021
ita,laptop,dell,,,fixed,2021
ita,laptop,dell,,,fixed,2021
ita,laptop,unknown,,,fixed,2021
ita,laptop,unknown,,,end of life,2014
ita,laptop,unknown,,,fixed,2014
ita,laptop,hp,,,end of life,2017
ita,laptop,asus,,,fixed,2017
ita,laptop,unknown,,,fixed,2015
ita,laptop,unknown,,,fixed,2015
ita,laptop,unknown,,,end of life,2015
ita,laptop,unknown,,,fixed,2014
ita,laptop,unknown,,,repairable,2013
ita,laptop,unknown,,,fixed,2016
ita,laptop,asus,,,end of life,2016
ita,laptop,apple,,,fixed,2015
ita,laptop,apple,,,fixed,2014
ita,laptop,unknown,,,repairable,2015
ita,laptop,unknown,,,end of life,2015
ita,laptop,unknown,,,end of life,2016
ita,laptop,hp,,,repairable,2015
ita,laptop,asus,,,fixed,2015
ita,laptop,acer,,,fixed,2016
ita,laptop,apple,,,end of life,2017
ita,laptop,samsung,,,end of life,2018
ita,laptop,acer,,,fixed,2018
ita,laptop,asus,2008.0,10.0,repairable,2018
ita,laptop,acer,2010.0,7.0,fixed,2017
ita,laptop,unknown,,,repairable,2018
ita,laptop,acer,2009.0,9.0,fixed,2018
ita,laptop,hp,2015.0,3.0,repairable,2018
ita,laptop,unknown,,,fixed,2019
ita,laptop,clementoni,2015.0,4.0,end of life,2019
ita,laptop,unknown,,,fixed,2018
ita,laptop,unknown,,,repairable,2019
ita,laptop,acer,2014.0,5.0,end of life,2019
ita,laptop,hp,2019.0,1.0,fixed,2020
ita,laptop,hp,2019.0,1.0,fixed,2020
ita,laptop,asus,,,fixed,2021
ita,laptop,eee pc,2014.0,7.0,fixed,2021
ita,laptop,eee pc,2016.0,5.0,fixed,2021
ita,paper shredder,unknown,,,end of life,2015
ita,paper shredder,unknown,,,fixed,2016
ita,paper shredder,unknown,,,end of life,2016
ita,paper shredder,unknown,,,fixed,2017
ita,pc accessory,unknown,,,repairable,2017
ita,pc accessory,unknown,,,fixed,2017
ita,pc accessory,unknown,,,fixed,2017
ita,pc accessory,unknown,,,repairable,2017
ita,pc accessory,unknown,,,repairable,2014
ita,pc accessory,unknown,,,fixed,2014
ita,pc accessory,unknown,,,fixed,2014
ita,pc accessory,d-link,,,fixed,2017
ita,pc accessory,apple,,,fixed,2017
ita,pc accessory,unknown,,,repairable,2017
ita,pc accessory,unknown,,,end of life,2015
ita,pc accessory,unknown,,,fixed,2014
ita,pc accessory,unknown,,,end of life,2014
ita,pc accessory,unknown,,,fixed,2015
ita,pc accessory,unknown,,,fixed,2015
ita,pc accessory,unknown,,,fixed,2015
ita,pc accessory,unknown,,,end of life,2015
ita,pc accessory,unknown,,,end of life,2015
ita,pc accessory,unknown,,,fixed,2015
ita,pc accessory,unknown,,,end of life,2015
ita,pc accessory,trust,,,fixed,2016
ita,pc accessory,unknown,,,end of life,2015
ita,pc accessory,unknown,,,end of life,2016
ita,pc accessory,trust,,,repairable,2015
ita,pc accessory,asus,,,end of life,2014
ita,pc accessory,unknown,,,fixed,2015
ita,pc accessory,unknown,,,end of life,2016
ita,pc accessory,unknown,,,fixed,2016
ita,pc accessory,unknown,,,fixed,2016
ita,pc accessory,unknown,,,fixed,2016
ita,pc accessory,apple,,,repairable,2015
ita,pc accessory,unknown,,,fixed,2017
ita,pc accessory,klaira,,,repairable,2018
ita,pc accessory,asus,,,repairable,2018
ita,pc accessory,microsoft,2017.0,0.5,fixed,2018
ita,pc accessory,unknown,2018.0,1.0,fixed,2019
ita,pc accessory,unknown,,,unknown,2019
ita,pc accessory,unknown,,,fixed,2019
ita,pc accessory,unknown,,,end of life,2019
ita,pc accessory,unknown,,,repairable,2019
ita,pc accessory,unknown,2017.0,2.0,end of life,2019
ita,pc accessory,unknown,,,fixed,2019
ita,pc accessory,unknown,,,repairable,2018
ita,pc accessory,unknown,,,end of life,2018
ita,pc accessory,unknown,,,fixed,2018
ita,pc accessory,unknown,,,repairable,2019
ita,pc accessory,unknown,2017.0,2.0,repairable,2019
ita,pc accessory,asus,2009.0,10.0,fixed,2019
nzl,laptop,gigabyte,2019.0,3.0,unknown,2022
nor,laptop,unknown,,,fixed,2016
nor,laptop,unknown,,,repairable,2016
nor,laptop,apple,,,fixed,2016
nor,laptop,asus,,,fixed,2016
nor,laptop,apple,,,fixed,2016
nor,laptop,apple,,,fixed,2016
nor,laptop,apple,,,fixed,2017
nor,laptop,hp,2012.0,5.0,repairable,2017
nor,laptop,unknown,,,repairable,2017
nor,laptop,lenovo,,,repairable,2017
nor,laptop,asus,,,fixed,2017
nor,laptop,asus,,,fixed,2017
nor,laptop,apple,,,fixed,2017
nor,laptop,dell,,,fixed,2017
nor,laptop,samsung,,,repairable,2017
nor,laptop,apple,2011.0,6.0,fixed,2017
nor,laptop,apple,,,fixed,2017
nor,laptop,asus,,,fixed,2017
nor,laptop,apple,,,repairable,2017
nor,laptop,apple,,,fixed,2017
nor,laptop,asus,,,repairable,2017
nor,laptop,hp,2015.0,2.0,fixed,2017
nor,laptop,acer,2011.0,6.0,fixed,2017
nor,laptop,dell,2011.0,6.0,fixed,2017
nor,laptop,hp,2015.0,2.0,fixed,2017
nor,laptop,samsung,2012.0,5.0,end of life,2017
nor,laptop,acer,,,fixed,2017
nor,laptop,acer,,,fixed,2017
nor,laptop,hp,2014.0,3.0,repairable,2017
nor,laptop,samsung,2013.0,4.0,end of life,2017
nor,laptop,apple,2011.0,6.0,repairable,2017
nor,laptop,asus,2013.0,4.0,repairable,2017
nor,laptop,apple,2012.0,5.0,repairable,2017
nor,laptop,acer,2014.0,3.0,fixed,2017
nor,laptop,apple,2011.0,6.0,repairable,2017
nor,laptop,apple,,,fixed,2017
nor,laptop,hp,,,fixed,2017
nor,laptop,sony,,,fixed,2017
nor,laptop,hp,,,fixed,2017
nor,laptop,hp,2012.0,6.0,fixed,2018
nor,laptop,lenovo,,,fixed,2018
nor,laptop,acer,2008.0,10.0,repairable,2018
nor,laptop,lenovo,2015.0,3.0,fixed,2018
nor,laptop,packernell,2012.0,6.0,fixed,2018
nor,laptop,unknown,2013.0,5.0,repairable,2018
nor,laptop,apple,2012.0,6.0,end of life,2018
nor,laptop,apple,2013.0,5.0,repairable,2018
nor,laptop,unknown,2012.0,6.0,repairable,2018
nor,laptop,unknown,2017.0,1.0,fixed,2018
nor,laptop,unknown,2013.0,5.0,repairable,2018
nor,laptop,hp,,,fixed,2018
nor,laptop,hp,,,fixed,2018
nor,laptop,unknown,,,fixed,2018
nor,laptop,apple,,,end of life,2018
nor,laptop,unknown,2008.0,10.0,fixed,2018
nor,laptop,acer,2009.0,9.0,fixed,2018
nor,laptop,apple,2011.0,7.0,end of life,2018
nor,laptop,compaq,2010.0,8.0,fixed,2018
nor,laptop,apple,,,fixed,2018
nor,laptop,hp,2014.0,4.0,repairable,2018
nor,laptop,dell,2016.0,2.0,repairable,2018
nor,laptop,apple,2012.0,6.0,fixed,2018
nor,laptop,lenovo,2013.0,4.5,repairable,2018
nor,laptop,asus,2011.0,6.5,repairable,2018
nor,laptop,apple,2011.0,7.0,fixed,2018
nor,laptop,lenovo,2013.0,5.0,repairable,2018
nor,laptop,asus,2016.0,2.0,fixed,2018
nor,laptop,samsung,2012.0,6.0,repairable,2018
nor,laptop,unknown,2016.0,2.0,fixed,2018
nor,laptop,samsung,2014.0,5.0,fixed,2019
nor,laptop,dell,2004.0,15.0,repairable,2019
nor,laptop,asus,2017.0,2.0,end of life,2019
nor,laptop,apple,,,fixed,2019
nor,laptop,apple,,,fixed,2019
nor,laptop,apple,2012.0,7.0,repairable,2019
nor,laptop,acer,2014.0,4.5,fixed,2019
nor,laptop,acer,2016.0,3.0,end of life,2019
nor,laptop,acer,2014.0,5.0,end of life,2019
nor,laptop,lenovo,2015.0,4.0,fixed,2019
nor,laptop,apple,2014.0,5.0,repairable,2019
nor,laptop,apple,2015.0,4.0,fixed,2019
nor,laptop,apple,2014.0,5.0,repairable,2019
nor,laptop,acer,2014.0,5.0,fixed,2019
nor,laptop,microsoft,2014.0,5.0,repairable,2019
nor,laptop,samsung,2011.0,8.0,fixed,2019
nor,laptop,samsung,2011.0,8.0,fixed,2019
nor,laptop,asus,2012.0,7.0,repairable,2019
nor,laptop,lenovo,2014.0,5.0,repairable,2019
nor,laptop,asus,2011.0,8.0,repairable,2019
nor,laptop,acer,2012.0,7.0,fixed,2019
nor,laptop,asus,2015.0,3.5,fixed,2019
nor,laptop,apple,2015.0,4.0,fixed,2019
nor,laptop,dell,2014.0,5.0,repairable,2019
nor,laptop,apple,2011.0,8.0,end of life,2019
nor,laptop,apple,2009.0,10.0,fixed,2019
nor,laptop,acer,2005.0,15.0,fixed,2020
nor,laptop,apple,2012.0,8.0,fixed,2020
nor,laptop,lenovo,2014.0,6.0,end of life,2020
nor,laptop,hp,2016.0,4.0,end of life,2020
nor,laptop,toshiba,2013.0,7.0,repairable,2020
nor,laptop,asus,2020.0,0.5,fixed,2021
nor,laptop,hp,2017.0,4.0,repairable,2021
nor,laptop,asus,2018.0,3.0,repairable,2021
nor,laptop,toshiba,2014.0,7.0,fixed,2021
nor,laptop,asus,2019.0,2.0,repairable,2021
nor,laptop,huawei,2019.0,2.0,repairable,2021
nor,laptop,acer,2014.0,7.0,fixed,2021
nor,laptop,lenovo,2014.0,7.0,repairable,2021
nor,laptop,mac,2014.0,7.0,fixed,2021
nor,laptop,acer,2014.0,8.0,fixed,2022
nor,laptop,lenovo,2016.0,6.0,fixed,2022
nor,laptop,asus,2010.0,8.0,end of life,2018
nor,laptop,apple,,,repairable,2018
nor,laptop,acer,2009.0,10.0,end of life,2019
nor,laptop,asus,2015.0,3.5,repairable,2019
nor,laptop,acer,2013.0,6.0,fixed,2019
nor,laptop,apple,2013.0,7.0,end of life,2020
nor,laptop,acer,2010.0,10.0,end of life,2020
nor,paper shredder,exibel,2017.0,4.0,fixed,2021
nor,pc accessory,dell,,,end of life,2017
nor,pc accessory,apple,,,repairable,2017
nor,pc accessory,wd,2012.0,5.0,repairable,2017
nor,pc accessory,apple,,,repairable,2017
nor,pc accessory,wd,,,fixed,2017
nor,pc accessory,unknown,,,fixed,2017
nor,pc accessory,wd,2007.0,10.0,fixed,2017
nor,pc accessory,acer,2013.0,4.0,fixed,2017
nor,pc accessory,unknown,2012.0,5.0,repairable,2017
nor,pc accessory,unknown,2007.0,10.0,repairable,2017
nor,pc accessory,apple,,,fixed,2018
nor,pc accessory,unknown,2014.0,4.0,fixed,2018
nor,pc accessory,wd,,,repairable,2018
nor,pc accessory,focusrite,2015.0,4.0,repairable,2019
nor,pc accessory,logitech,2016.0,3.0,fixed,2019
nor,pc accessory,apple,2017.0,2.0,end of life,2019
nor,pc accessory,apple,,,fixed,2019
esp,laptop,unknown,,,fixed,2017
esp,laptop,acer,,,end of life,2016
esp,laptop,toshiba,,,repairable,2015
esp,laptop,hp,,,repairable,2015
esp,laptop,unknown,,,end of life,2017
esp,laptop,unknown,,,fixed,2017
esp,laptop,unknown,,,end of life,2017
esp,laptop,unknown,,,fixed,2016
esp,laptop,unknown,,,repairable,2016
esp,laptop,unknown,,,fixed,2016
esp,laptop,unknown,,,fixed,2016
esp,laptop,unknown,,,fixed,2016
esp,laptop,toshiba,,,fixed,2015
esp,laptop,unknown,,,end of life,2015
esp,laptop,samsung,,,end of life,2015
esp,laptop,unknown,,,fixed,2015
esp,laptop,acer,,,fixed,2015
esp,laptop,asus,,,fixed,2018
esp,laptop,sony,,,repairable,2018
esp,laptop,acer,,,fixed,2018
esp,laptop,hp,,,repairable,2018
esp,laptop,lenovo,,,end of life,2018
esp,laptop,hp,,,fixed,2018
esp,laptop,hp,,,repairable,2020
esp,laptop,toshiba,,,repairable,2017
esp,laptop,asus,2015.0,4.0,fixed,2019
esp,laptop,vaio,2009.0,10.0,fixed,2019
esp,laptop,hp,2018.0,1.0,fixed,2019
esp,laptop,asus,,,fixed,2017
esp,laptop,hp,,,repairable,2018
esp,laptop,hp,,,fixed,2018
esp,laptop,qilive,,,fixed,2019
esp,laptop,vaio,,,fixed,2019
esp,laptop,sony,2013.0,6.0,repairable,2019
esp,laptop,toshiba,,,repairable,2017
esp,laptop,asus,,,fixed,2017
esp,laptop,unknown,,,end of life,2017
esp,laptop,sony,2010.0,10.0,end of life,2020
esp,laptop,samsung,2012.0,8.0,end of life,2020
esp,laptop,hp,2010.0,10.0,fixed,2020
esp,laptop,sony,2005.0,15.0,repairable,2020
esp,laptop,asus,2011.0,8.0,repairable,2019
esp,paper shredder,fellowes,,,fixed,2019
esp,pc accessory,unknown,,,end of life,2017
esp,pc accessory,apple,,,repairable,2016
esp,pc accessory,apple,,,fixed,2015
swe,laptop,apple,2011.0,7.0,repairable,2018
swe,laptop,unknown,,,repairable,2018
swe,laptop,toshiba,2013.0,5.0,repairable,2018
swe,laptop,lenovo,2012.0,6.0,end of life,2018
swe,laptop,lenovo,,,fixed,2018
swe,laptop,apple,2009.0,9.0,fixed,2018
swe,laptop,lenovo,2015.0,3.0,fixed,2018
swe,laptop,apple,2017.0,2.0,end of life,2019
swe,laptop,unknown,2017.0,2.0,fixed,2019
swe,laptop,unknown,2015.0,4.0,end of life,2019
swe,laptop,hp,2011.0,8.0,repairable,2019
swe,laptop,packard bell,2009.0,10.0,end of life,2019
swe,laptop,lenovo,2011.0,8.0,fixed,2019
swe,laptop,apple,2014.0,5.0,repairable,2019
swe,laptop,lenovo,2017.0,2.0,repairable,2019
swe,laptop,apple,2013.0,6.0,fixed,2019
swe,laptop,asus,2017.0,1.5,unknown,2019
swe,laptop,lenovo,,,repairable,2019
swe,laptop,apple,,,fixed,2019
swe,laptop,toshiba,,,end of life,2019
swe,laptop,fujitsu,2011.0,8.0,fixed,2019
swe,laptop,lenovo,2017.0,2.0,fixed,2019
swe,laptop,unknown,2017.0,2.0,unknown,2019
swe,laptop,unknown,2015.0,4.0,repairable,2019
swe,laptop,apple,2008.0,11.0,end of life,2019
swe,laptop,apple,2009.0,10.0,end of life,2019
swe,laptop,apple,2015.0,4.0,fixed,2019
swe,laptop,apple,2014.0,5.0,fixed,2019
swe,laptop,unknown,,,unknown,2019
swe,laptop,apple,2014.0,5.0,end of life,2019
swe,laptop,unknown,2016.0,3.0,repairable,2019
swe,laptop,sony,,,fixed,2019
swe,laptop,apple,2014.0,5.0,end of life,2019
swe,laptop,acer,2017.0,2.0,repairable,2019
swe,laptop,apple,2012.0,7.0,fixed,2019
swe,laptop,apple,2012.0,7.0,repairable,2019
swe,laptop,apple,,,fixed,2019
swe,laptop,asus,2010.0,9.0,fixed,2019
swe,laptop,apple,2013.0,7.0,fixed,2020
swe,laptop,asus,,,repairable,2020
swe,laptop,sony,,,fixed,2020
swe,laptop,asus,2018.0,2.0,fixed,2020
swe,laptop,apple,2008.0,13.0,fixed,2021
swe,laptop,asus,2015.0,6.0,repairable,2021
swe,laptop,apple,2017.0,4.0,repairable,2021
swe,laptop,unknown,,,fixed,2021
swe,laptop,toshiba,2012.0,10.0,end of life,2022
swe,laptop,acer,2015.0,7.0,fixed,2022
swe,laptop,acer,2017.0,5.0,fixed,2022
swe,laptop,hp,2017.0,5.0,fixed,2022
swe,laptop,acer,2017.0,5.0,fixed,2022
swe,laptop,asus,2020.0,2.0,repairable,2022
swe,laptop,dell,2018.0,4.0,fixed,2022
swe,laptop,apple,2013.0,6.0,fixed,2019
swe,laptop,lenovo,2012.0,7.0,fixed,2019
swe,laptop,apple,2012.0,7.0,repairable,2019
swe,laptop,lenovo,2013.0,8.0,fixed,2021
swe,paper shredder,unknown,,,repairable,2019
swe,paper shredder,unknown,2009.0,10.0,fixed,2019
swe,paper shredder,unknown,2004.0,15.0,fixed,2019
swe,pc accessory,logitech,,,unknown,2018
swe,pc accessory,logitech,,,unknown,2018
swe,pc accessory,arduino,,,fixed,2018
swe,pc accessory,unknown,,,repairable,2018
swe,pc accessory,apple,,,fixed,2018
swe,pc accessory,unknown,2017.0,1.5,end of life,2019
swe,pc accessory,unknown,2017.0,2.0,fixed,2019
swe,pc accessory,unknown,2014.0,5.0,repairable,2019
swe,pc accessory,unknown,1994.0,25.0,repairable,2019
swe,pc accessory,unknown,2009.0,10.0,repairable,2019
swe,pc accessory,unknown,2018.0,1.0,repairable,2019
swe,pc accessory,apple,2014.0,5.0,fixed,2019
swe,pc accessory,unknown,2016.0,3.0,fixed,2019
swe,pc accessory,apple,2015.0,4.0,repairable,2019
swe,pc accessory,unknown,,,fixed,2019
swe,pc accessory,apple,,,repairable,2019
swe,pc accessory,apple,2014.0,5.0,end of life,2019
swe,pc accessory,unknown,2004.0,15.0,fixed,2019
swe,pc accessory,unknown,,,fixed,2019
swe,pc accessory,d-link,2014.0,5.0,fixed,2019
swe,pc accessory,raspberry pi,,,fixed,2020
swe,pc accessory,seagate,,,fixed,2020
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2015
tun,laptop,unknown,,,fixed,2014
tun,laptop,unknown,,,fixed,2014
tun,pc accessory,unknown,,,end of life,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,unknown,,,fixed,2014
tun,pc accessory,apple,,,end of life,2014
tun,pc accessory,unknown,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,acer,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,hp,,,repairable,2014
gbr,laptop,dell,,,repairable,2014
gbr,laptop,apple,,,repairable,2014
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,acer,,,repairable,2014
gbr,laptop,hp,,,repairable,2014
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,unknown,,,fixed,2014
gbr,laptop,unknown,,,fixed,2014
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,unknown,,,end of life,2014
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,hp,,,fixed,2014
gbr,laptop,dell,,,fixed,2014
gbr,laptop,compaq,,,repairable,2014
gbr,laptop,toshiba,,,fixed,2014
gbr,laptop,unknown,,,fixed,2014
gbr,laptop,acer,,,repairable,2015
gbr,laptop,hp,,,repairable,2015
gbr,laptop,toshiba,,,repairable,2015
gbr,laptop,dell,,,fixed,2015
gbr,laptop,asus,,,fixed,2015
gbr,laptop,hp,,,repairable,2015
gbr,laptop,samsung,,,fixed,2015
gbr,laptop,toshiba,,,repairable,2015
gbr,laptop,dell,,,repairable,2015
gbr,laptop,apple,,,repairable,2015
gbr,laptop,toshiba,,,fixed,2015
gbr,laptop,apple,,,repairable,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,asus,,,repairable,2015
gbr,laptop,hp,,,end of life,2015
gbr,laptop,dell,,,repairable,2015
gbr,laptop,dell,,,repairable,2015
gbr,laptop,unknown,,,repairable,2015
gbr,laptop,apple,,,repairable,2015
gbr,laptop,samsung,,,repairable,2015
gbr,laptop,unknown,,,repairable,2015
gbr,laptop,sony,,,fixed,2015
gbr,laptop,acer,,,repairable,2015
gbr,laptop,hp,,,repairable,2015
gbr,laptop,lenovo,,,repairable,2015
gbr,laptop,ibm,,,fixed,2015
gbr,laptop,acer,,,fixed,2015
gbr,laptop,unknown,,,repairable,2015
gbr,laptop,hp,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,hp,,,fixed,2015
gbr,laptop,hp,,,repairable,2015
gbr,laptop,hp,,,fixed,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,sony,,,fixed,2015
gbr,laptop,toshiba,,,repairable,2015
gbr,laptop,dell,,,repairable,2015
gbr,laptop,compaq,,,repairable,2015
gbr,laptop,apple,,,repairable,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,lenovo,,,fixed,2015
gbr,laptop,asus,,,fixed,2015
gbr,laptop,hp,,,fixed,2015
gbr,laptop,asus,,,repairable,2015
gbr,laptop,acer,,,repairable,2015
gbr,laptop,acer,,,fixed,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,apple,,,end of life,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,hp,,,fixed,2015
gbr,laptop,hp,,,repairable,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,lenovo,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,toshiba,,,fixed,2015
gbr,laptop,dell,,,fixed,2015
gbr,laptop,acer,,,fixed,2015
gbr,laptop,apple,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,acer,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,fujitsu,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,samsung,,,repairable,2016
gbr,laptop,acer,,,end of life,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,toshiba,,,end of life,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,advent,,,repairable,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,asus,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,apple,,,fixed,2016
