user_id,timestamp,device_id,clicked
U962286,2022-09-09 11:22:54 Friday,P005,False
U838312,2022-09-09 11:28:49 Friday,T002,True
U358971,2022-09-09 11:54:35 Friday,M002,False
U884667,2022-09-09 11:56:33 Friday,T004,False
U817531,2022-09-09 12:34:51 Friday,M002,False
U234147,2022-09-09 14:37:36 Friday,M004,False
U959533,2022-09-09 14:52:35 Friday,M001,False
U909463,2022-09-09 15:06:29 Friday,P002,False
U632650,2022-09-09 15:42:02 Friday,M002,True
U534697,2022-09-09 16:45:04 Friday,M003,False
U836690,2022-09-09 16:49:58 Friday,M001,False
U767585,2022-09-09 17:30:39 Friday,P002,False
U338802,2022-09-09 17:38:40 Friday,M004,False
U336528,2022-09-09 17:41:06 Friday,M002,False
U532947,2022-09-09 18:29:41 Friday,P003,False
U955256,2022-09-09 18:52:21 Friday,P003,False
U491205,2022-09-09 19:02:17 Friday,P003,False
U405801,2022-09-09 19:31:20 Friday,M002,False
U743242,2022-09-09 19:43:46 Friday,M003,False
U698442,2022-09-09 19:49:59 Friday,T001,False
U361302,2022-09-09 20:46:11 Friday,M004,False
U345227,2022-09-09 22:33:08 Friday,T002,False
U411064,2022-09-09 23:58:33 Friday,T002,False
U651923,2022-09-10 00:19:17 Saturday,M002,False
U979965,2022-09-10 00:44:26 Saturday,P003,False
U743956,2022-09-10 00:45:59 Saturday,M002,False
U276906,2022-09-10 00:53:08 Saturday,P003,False
U754375,2022-09-10 01:39:12 Saturday,T002,True
U317874,2022-09-10 02:08:28 Saturday,M001,False
U133881,2022-09-10 02:20:00 Saturday,M002,False
U375858,2022-09-10 02:48:40 Saturday,M003,False
U106383,2022-09-10 03:08:48 Saturday,P006,False
U721081,2022-09-10 03:37:34 Saturday,None,False
U991381,2022-09-10 03:45:18 Saturday,T003,False
U527623,2022-09-10 03:57:05 Saturday,None,True
U286703,2022-09-10 03:58:10 Saturday,M004,True
U250098,2022-09-10 05:06:55 Saturday,P006,False
U480107,2022-09-10 05:19:35 Saturday,T001,False
U646267,2022-09-10 06:14:29 Saturday,M004,False
U786992,2022-09-10 06:26:51 Saturday,T003,True
U432746,2022-09-10 07:40:43 Saturday,P006,False
U428047,2022-09-10 07:52:04 Saturday,P002,False
U538339,2022-09-10 07:58:54 Saturday,M004,False
U885283,2022-09-10 09:33:41 Saturday,T001,False
U567318,2022-09-10 09:46:34 Saturday,M001,False
U120950,2022-09-10 09:52:53 Saturday,P002,False
U286940,2022-09-10 10:43:14 Saturday,M001,True
U943750,2022-09-10 12:12:43 Saturday,M004,True
U954366,2022-09-10 12:18:08 Saturday,M002,False
U509988,2022-09-10 12:31:29 Saturday,P003,False
U858093,2022-09-10 12:37:48 Saturday,M004,False
U311723,2022-09-10 12:55:18 Saturday,P002,False
U892955,2022-09-10 12:57:00 Saturday,M003,False
U703369,2022-09-10 13:45:33 Saturday,M001,False
U381444,2022-09-10 13:54:19 Saturday,P003,False
U816021,2022-09-10 14:13:50 Saturday,None,False
U416839,2022-09-10 15:30:07 Saturday,P005,False
U481131,2022-09-10 16:17:49 Saturday,M001,True
U169817,2022-09-10 17:34:28 Saturday,None,False
U599442,2022-09-10 17:35:33 Saturday,None,False
U240401,2022-09-10 17:41:07 Saturday,M003,False
U590867,2022-09-10 17:42:40 Saturday,P002,False
U966420,2022-09-10 17:47:44 Saturday,M001,True
U877056,2022-09-10 18:17:51 Saturday,M003,False
U295462,2022-09-10 18:30:07 Saturday,M004,False
U496242,2022-09-10 19:41:08 Saturday,M004,False
U768619,2022-09-10 20:32:32 Saturday,M003,False
U718961,2022-09-10 20:41:39 Saturday,M003,False
U134772,2022-09-10 20:44:41 Saturday,M003,False
U429322,2022-09-10 21:37:19 Saturday,T003,False
U831051,2022-09-10 21:37:34 Saturday,M002,False
U180129,2022-09-10 21:59:14 Saturday,M001,False
U441107,2022-09-10 22:01:46 Saturday,M004,False
U679975,2022-09-10 22:26:53 Saturday,P002,False
U199632,2022-09-10 22:31:30 Saturday,M002,False
U215979,2022-09-10 22:34:33 Saturday,M001,False
U271812,2022-09-10 22:56:15 Saturday,P006,False
U445939,2022-09-10 23:20:29 Saturday,M002,False
U383541,2022-09-10 23:25:59 Saturday,M002,False
U785045,2022-09-10 23:42:25 Saturday,P006,False
U114309,2022-09-11 00:04:02 Sunday,P006,False
U965325,2022-09-11 01:41:52 Sunday,M002,False
U742232,2022-09-11 02:37:09 Sunday,M001,False
U308723,2022-09-11 04:13:03 Sunday,T001,False
U406254,2022-09-11 04:36:29 Sunday,M001,False
U142745,2022-09-11 05:23:22 Sunday,M001,False
U462991,2022-09-11 05:33:40 Sunday,P002,False
U786883,2022-09-11 05:46:11 Sunday,M002,True
U566794,2022-09-11 06:22:59 Sunday,M001,False
U367028,2022-09-11 07:03:21 Sunday,M001,True
U476167,2022-09-11 07:26:40 Sunday,None,False
U432508,2022-09-11 08:18:48 Sunday,M002,False
U547017,2022-09-11 09:00:00 Sunday,P001,False
U517585,2022-09-11 09:45:37 Sunday,P003,False
U829750,2022-09-11 10:31:06 Sunday,T003,False
U954616,2022-09-11 10:36:05 Sunday,P004,False
U967476,2022-09-11 11:03:07 Sunday,M003,False
U660201,2022-09-11 11:05:22 Sunday,P005,False
U617521,2022-09-11 11:26:02 Sunday,M002,True
U447699,2022-09-11 11:54:45 Sunday,M001,False
U948985,2022-09-11 12:05:32 Sunday,M002,False
U135922,2022-09-11 13:16:38 Sunday,M002,False
U512307,2022-09-11 13:20:05 Sunday,P003,False
U281340,2022-09-11 13:42:00 Sunday,P005,False
U292868,2022-09-11 13:59:01 Sunday,T001,False
U287993,2022-09-11 14:17:24 Sunday,M002,False
U375839,2022-09-11 15:35:05 Sunday,T004,False
U806693,2022-09-11 15:36:00 Sunday,M004,False
U298096,2022-09-11 15:55:23 Sunday,P006,False
U364857,2022-09-11 16:12:23 Sunday,M004,False
U391364,2022-09-11 16:25:45 Sunday,M002,False
U417813,2022-09-11 16:30:14 Sunday,P006,False
U252075,2022-09-11 18:05:55 Sunday,M001,False
U459264,2022-09-11 18:22:36 Sunday,None,False
U463225,2022-09-11 18:38:12 Sunday,M002,True
U923904,2022-09-11 19:20:03 Sunday,M001,False
U239659,2022-09-11 20:16:10 Sunday,None,False
U344264,2022-09-11 20:57:17 Sunday,T004,False
U588940,2022-09-11 21:24:20 Sunday,M001,False
U355825,2022-09-11 22:05:05 Sunday,M001,False
U175249,2022-09-12 00:47:28 Monday,M002,False
U653588,2022-09-12 01:04:03 Monday,M001,False
U446868,2022-09-12 02:43:50 Monday,T002,False
U738780,2022-09-12 03:00:58 Monday,None,True
U644822,2022-09-12 04:05:55 Monday,P001,False
U581990,2022-09-12 04:44:57 Monday,T004,False
U705706,2022-09-12 05:10:58 Monday,M003,True
U267268,2022-09-12 05:15:30 Monday,M001,False
U909175,2022-09-12 05:37:44 Monday,T002,False
U690123,2022-09-12 07:07:50 Monday,P004,False
U145074,2022-09-12 07:12:32 Monday,P006,False
U975439,2022-09-12 07:17:32 Monday,T004,False
U672999,2022-09-12 07:27:09 Monday,M004,False
U758615,2022-09-12 07:31:20 Monday,M002,False
U869005,2022-09-12 08:07:23 Monday,M001,False
U975381,2022-09-12 08:43:22 Monday,None,False
U558719,2022-09-12 09:49:34 Monday,T002,False
U396991,2022-09-12 10:43:46 Monday,M002,True
U382223,2022-09-12 10:55:45 Monday,P001,False
U725932,2022-09-12 11:18:03 Monday,P001,False
U672276,2022-09-12 11:26:47 Monday,None,True
U240495,2022-09-12 11:32:43 Monday,P003,False
U991028,2022-09-12 12:34:47 Monday,P005,True
U252158,2022-09-12 12:54:35 Monday,M001,False
U186491,2022-09-12 12:57:07 Monday,P006,True
U923065,2022-09-12 13:31:15 Monday,P003,False
U110445,2022-09-12 13:49:44 Monday,M001,False
U173560,2022-09-12 13:52:25 Monday,M002,True
U218009,2022-09-12 16:51:09 Monday,T002,False
U283714,2022-09-12 16:55:01 Monday,None,True
U374243,2022-09-12 17:09:16 Monday,P005,True
U268215,2022-09-12 17:57:30 Monday,M002,False
U493928,2022-09-12 18:47:11 Monday,M003,False
U714623,2022-09-12 19:46:30 Monday,M004,False
U683235,2022-09-12 20:35:22 Monday,M002,False
U680343,2022-09-12 22:32:55 Monday,M004,False
U393148,2022-09-12 22:41:26 Monday,M002,False
U940569,2022-09-12 22:42:44 Monday,P006,False
U445026,2022-09-13 01:00:32 Tuesday,None,False
U324099,2022-09-13 01:17:55 Tuesday,M004,True
U774816,2022-09-13 01:30:25 Tuesday,M002,False
U862908,2022-09-13 02:49:24 Tuesday,M001,False
U799388,2022-09-13 02:57:11 Tuesday,T002,False
U411880,2022-09-13 03:20:51 Tuesday,P002,False
U349481,2022-09-13 03:21:32 Tuesday,P003,False
U378211,2022-09-13 03:40:38 Tuesday,P005,False
U204331,2022-09-13 04:13:24 Tuesday,M004,False
U442943,2022-09-13 04:34:10 Tuesday,M002,True
U218091,2022-09-13 05:25:48 Tuesday,M004,False
U635226,2022-09-13 05:38:53 Tuesday,M003,True
U271891,2022-09-13 05:53:43 Tuesday,P002,False
U322765,2022-09-13 06:38:26 Tuesday,M004,False
U319900,2022-09-13 06:51:30 Tuesday,M001,True
U711530,2022-09-13 07:15:27 Tuesday,P003,False
U631416,2022-09-13 08:10:10 Tuesday,M002,False
U845157,2022-09-13 09:59:56 Tuesday,None,False
U756062,2022-09-13 12:56:23 Tuesday,M002,False
U858839,2022-09-13 13:09:42 Tuesday,P006,False
U993990,2022-09-13 13:33:32 Tuesday,M001,False
U200524,2022-09-13 13:49:04 Tuesday,P005,False
U341425,2022-09-13 13:49:11 Tuesday,T004,False
U542140,2022-09-13 13:59:10 Tuesday,M002,False
U704190,2022-09-13 14:21:08 Tuesday,M002,False
U301527,2022-09-13 17:02:55 Tuesday,M002,False
U922779,2022-09-13 17:03:17 Tuesday,M002,False
U317284,2022-09-13 17:05:37 Tuesday,P002,False
U922752,2022-09-13 17:48:14 Tuesday,M004,False
U932992,2022-09-13 18:05:50 Tuesday,M001,False
U404116,2022-09-13 18:30:28 Tuesday,M001,False
U258785,2022-09-13 18:40:52 Tuesday,M003,False
U374750,2022-09-13 19:09:25 Tuesday,P002,False
U832587,2022-09-13 20:17:35 Tuesday,P005,False
U204390,2022-09-13 20:20:39 Tuesday,M001,False
U289269,2022-09-13 20:46:07 Tuesday,M001,False
U843963,2022-09-13 21:07:02 Tuesday,M003,True
U198915,2022-09-13 21:19:29 Tuesday,P005,False
U146681,2022-09-13 21:22:14 Tuesday,P003,False
U566663,2022-09-13 22:22:57 Tuesday,M002,False
U127377,2022-09-13 22:32:13 Tuesday,M004,False
U155228,2022-09-13 22:56:44 Tuesday,M004,True
U266894,2022-09-13 23:01:15 Tuesday,M002,True
U794933,2022-09-13 23:09:49 Tuesday,T004,True
U867225,2022-09-13 23:50:57 Tuesday,T001,False
U942628,2022-09-13 23:53:39 Tuesday,P004,False
U229048,2022-09-14 00:07:03 Wednesday,T002,True
U648101,2022-09-14 00:37:22 Wednesday,P002,False
U632521,2022-09-14 01:00:04 Wednesday,M001,False
U760811,2022-09-14 01:01:53 Wednesday,T002,False
U666992,2022-09-14 01:41:22 Wednesday,M004,False
U136852,2022-09-14 02:18:49 Wednesday,P004,False
U606566,2022-09-14 02:21:29 Wednesday,P003,False
U838972,2022-09-14 03:12:47 Wednesday,M002,True
U830008,2022-09-14 06:26:03 Wednesday,M004,False
U922122,2022-09-14 06:45:41 Wednesday,P002,True
U677742,2022-09-14 07:04:50 Wednesday,None,False
U842783,2022-09-14 07:18:07 Wednesday,P003,True
U545931,2022-09-14 08:23:39 Wednesday,M001,False
U117083,2022-09-14 08:31:29 Wednesday,None,False
U636130,2022-09-14 09:12:10 Wednesday,P005,False
U484866,2022-09-14 10:52:07 Wednesday,M001,False
U116865,2022-09-14 11:42:08 Wednesday,P005,False
U748884,2022-09-14 11:53:19 Wednesday,M001,False
U609964,2022-09-14 12:58:58 Wednesday,None,False
U416573,2022-09-14 12:59:13 Wednesday,M001,False
U763824,2022-09-14 13:25:19 Wednesday,M003,False
U430700,2022-09-14 14:11:47 Wednesday,T002,True
U882861,2022-09-14 14:21:28 Wednesday,T001,False
U487656,2022-09-14 14:24:58 Wednesday,P004,False
U996040,2022-09-14 14:46:47 Wednesday,M002,False
U489706,2022-09-14 15:14:19 Wednesday,T004,True
U203340,2022-09-14 16:14:16 Wednesday,M002,False
U468019,2022-09-14 17:29:52 Wednesday,P002,False
U551945,2022-09-14 17:42:13 Wednesday,M003,True
U130268,2022-09-14 18:19:27 Wednesday,M001,False
U113539,2022-09-14 18:45:58 Wednesday,M003,True
U179933,2022-09-14 19:15:50 Wednesday,M001,False
U684193,2022-09-14 20:53:02 Wednesday,M001,True
U903948,2022-09-14 21:02:07 Wednesday,M002,False
U580411,2022-09-14 21:54:09 Wednesday,M003,False
U309224,2022-09-14 23:33:02 Wednesday,M004,False
U406447,2022-09-14 23:51:11 Wednesday,M004,False
U268034,2022-09-15 00:20:55 Thursday,T002,False
U291401,2022-09-15 00:31:46 Thursday,M001,True
U219326,2022-09-15 00:35:32 Thursday,M001,False
U144287,2022-09-15 00:42:58 Thursday,T002,False
U128114,2022-09-15 01:22:17 Thursday,None,True
U927179,2022-09-15 01:50:11 Thursday,None,False
U650926,2022-09-15 02:18:34 Thursday,M003,False
U472396,2022-09-15 02:23:41 Thursday,M002,False
U923976,2022-09-15 03:13:52 Thursday,P005,False
U720515,2022-09-15 04:00:18 Thursday,P005,False
U314100,2022-09-15 04:00:54 Thursday,P005,False
U313104,2022-09-15 04:43:24 Thursday,M004,False
U599467,2022-09-15 05:30:35 Thursday,M004,False
U295996,2022-09-15 05:34:55 Thursday,P002,False
U925437,2022-09-15 05:59:42 Thursday,M002,False
U123527,2022-09-15 06:20:34 Thursday,P002,False
U636855,2022-09-15 06:55:11 Thursday,M001,False
U902233,2022-09-15 07:16:11 Thursday,M003,False
U396123,2022-09-15 08:48:26 Thursday,M003,False
U362241,2022-09-15 08:57:32 Thursday,M003,False
U299253,2022-09-15 10:09:51 Thursday,M002,True
U246582,2022-09-15 10:47:00 Thursday,P003,False
U649869,2022-09-15 11:40:39 Thursday,M002,False
U866682,2022-09-15 12:04:32 Thursday,P003,True
U512361,2022-09-15 13:51:09 Thursday,T003,False
U610907,2022-09-15 14:00:36 Thursday,P004,False
U643938,2022-09-15 14:44:38 Thursday,M001,False
U193298,2022-09-15 14:49:00 Thursday,M001,False
U158718,2022-09-15 15:12:13 Thursday,M003,False
U232104,2022-09-15 16:19:54 Thursday,T004,False
U533946,2022-09-15 16:43:15 Thursday,T002,False
U370501,2022-09-15 18:01:22 Thursday,P006,False
U271932,2022-09-15 18:10:18 Thursday,P002,False
U638052,2022-09-15 19:39:43 Thursday,M001,False
U280233,2022-09-15 20:00:35 Thursday,T001,False
U637603,2022-09-15 20:26:08 Thursday,T002,False
U664904,2022-09-15 21:33:58 Thursday,None,True
U994574,2022-09-15 22:13:39 Thursday,P005,False
U934642,2022-09-15 22:15:47 Thursday,M002,False
U641693,2022-09-15 22:20:19 Thursday,P005,False
U881749,2022-09-15 23:10:53 Thursday,P003,False
U830340,2022-09-15 23:13:35 Thursday,M002,True
U712644,2022-09-16 00:21:03 Friday,T001,False
U961979,2022-09-16 00:25:48 Friday,M002,False
U406333,2022-09-16 00:29:20 Friday,M001,False
U337931,2022-09-16 00:48:00 Friday,T001,True
U263260,2022-09-16 00:59:13 Friday,M001,False
U937592,2022-09-16 01:07:59 Friday,M001,True
U932409,2022-09-16 03:40:29 Friday,M004,False
U988306,2022-09-16 03:45:09 Friday,T003,True
U990739,2022-09-16 04:03:57 Friday,M002,False
U178725,2022-09-16 04:14:09 Friday,T001,False
U450265,2022-09-16 04:46:41 Friday,M001,True
U846053,2022-09-16 05:01:11 Friday,M004,False
U619778,2022-09-16 05:39:16 Friday,M001,False
U290116,2022-09-16 05:57:41 Friday,M002,False
U138511,2022-09-16 06:02:46 Friday,T004,False
U498888,2022-09-16 06:17:24 Friday,M002,False
U720091,2022-09-16 06:50:26 Friday,T003,False
U794981,2022-09-16 06:57:00 Friday,M002,False
U732312,2022-09-16 07:15:12 Friday,None,False
U425412,2022-09-16 07:28:23 Friday,M001,False
U875228,2022-09-16 07:57:17 Friday,M001,False
U358583,2022-09-16 08:41:51 Friday,T002,False
U360509,2022-09-16 08:51:35 Friday,None,False
U738871,2022-09-16 09:08:58 Friday,M004,False
U770669,2022-09-16 09:49:20 Friday,T002,False
U197018,2022-09-16 10:35:49 Friday,T001,False
U523225,2022-09-16 10:47:08 Friday,M004,False
U809041,2022-09-16 11:16:54 Friday,M003,False
U750178,2022-09-16 11:29:52 Friday,P002,False
U409682,2022-09-16 11:59:03 Friday,M003,False
U838775,2022-09-16 12:00:01 Friday,P004,False
U577844,2022-09-16 12:12:01 Friday,M003,False
U751958,2022-09-16 12:14:21 Friday,M001,False
U218187,2022-09-16 12:50:43 Friday,M001,True
U545989,2022-09-16 13:57:02 Friday,None,True
U811384,2022-09-16 14:19:22 Friday,M004,True
U244134,2022-09-16 14:51:21 Friday,M002,False
U929763,2022-09-16 15:17:24 Friday,M002,False
U166885,2022-09-16 15:27:24 Friday,M001,False
U933501,2022-09-16 15:33:08 Friday,M001,False
U982184,2022-09-16 15:38:51 Friday,P002,False
U194911,2022-09-16 15:55:31 Friday,P002,False
U565639,2022-09-16 16:05:05 Friday,T004,False
U260703,2022-09-16 16:34:24 Friday,T002,False
U360831,2022-09-16 16:47:30 Friday,M002,False
U816771,2022-09-16 17:58:33 Friday,M002,False
U703519,2022-09-16 18:19:16 Friday,T004,True
U283163,2022-09-16 19:08:06 Friday,T001,False
U326661,2022-09-16 19:15:34 Friday,M002,False
U432989,2022-09-16 19:38:32 Friday,M001,False
U150726,2022-09-16 19:50:31 Friday,P002,False
U219924,2022-09-16 21:22:21 Friday,T001,False
U341830,2022-09-16 21:26:20 Friday,P006,False
U836810,2022-09-16 21:37:10 Friday,P002,False
U593832,2022-09-16 22:08:08 Friday,M002,False
U673560,2022-09-16 22:11:46 Friday,M002,True
U231754,2022-09-16 23:04:24 Friday,P002,True
U667972,2022-09-16 23:25:41 Friday,M004,False
U475725,2022-09-16 23:48:05 Friday,T002,False
U181147,2022-09-17 00:02:37 Saturday,None,True
U130167,2022-09-17 00:34:05 Saturday,M003,False
U782179,2022-09-17 00:50:44 Saturday,None,False
U554451,2022-09-17 01:05:14 Saturday,None,False
U211360,2022-09-17 01:08:36 Saturday,T002,False
U844960,2022-09-17 02:39:32 Saturday,T001,True
U658070,2022-09-17 04:07:33 Saturday,M004,False
U108141,2022-09-17 04:09:49 Saturday,M003,False
U548893,2022-09-17 04:43:16 Saturday,M001,False
U236077,2022-09-17 04:44:09 Saturday,P006,True
U761289,2022-09-17 04:44:55 Saturday,M004,False
U171086,2022-09-17 05:06:30 Saturday,T002,False
U991692,2022-09-17 06:06:46 Saturday,T002,False
U781414,2022-09-17 06:07:55 Saturday,M001,True
U750574,2022-09-17 06:58:03 Saturday,M003,False
U867036,2022-09-17 08:04:24 Saturday,None,False
U316478,2022-09-17 08:32:02 Saturday,T002,True
U364682,2022-09-17 08:47:06 Saturday,M001,False
U483429,2022-09-17 11:15:29 Saturday,M002,False
U177011,2022-09-17 11:53:16 Saturday,M002,False
U263046,2022-09-17 11:55:31 Saturday,T001,True
U303871,2022-09-17 12:00:32 Saturday,P003,False
U794703,2022-09-17 12:15:36 Saturday,M001,False
U998904,2022-09-17 12:38:08 Saturday,M002,True
U523251,2022-09-17 13:29:46 Saturday,P003,False
U397295,2022-09-17 13:41:36 Saturday,M003,True
U174156,2022-09-17 14:30:00 Saturday,M003,False
U961861,2022-09-17 15:54:45 Saturday,M003,False
U454031,2022-09-17 17:22:36 Saturday,P002,False
U801653,2022-09-17 17:31:36 Saturday,M003,False
U111197,2022-09-17 17:44:58 Saturday,T001,False
U295782,2022-09-17 17:55:08 Saturday,M004,False
U179108,2022-09-17 18:05:06 Saturday,M004,False
U318460,2022-09-17 18:11:02 Saturday,P006,True
U524476,2022-09-17 18:22:58 Saturday,M001,False
U718239,2022-09-17 19:02:33 Saturday,M004,False
U127342,2022-09-17 19:31:16 Saturday,P002,False
U968240,2022-09-17 20:43:43 Saturday,P005,False
U602791,2022-09-17 21:20:46 Saturday,P002,False
U159705,2022-09-17 21:45:31 Saturday,T002,True
U411836,2022-09-17 21:48:29 Saturday,M001,False
U582104,2022-09-17 22:03:54 Saturday,M004,False
U891112,2022-09-17 22:16:23 Saturday,T001,False
U188964,2022-09-17 22:51:54 Saturday,M002,False
U299133,2022-09-17 22:59:37 Saturday,M002,False
U156807,2022-09-17 23:42:45 Saturday,None,False
U924124,2022-09-18 02:52:11 Sunday,T002,False
U195842,2022-09-18 03:43:14 Sunday,T002,False
U827156,2022-09-18 04:16:50 Sunday,P003,False
U776226,2022-09-18 04:38:51 Sunday,P006,False
U365163,2022-09-18 04:42:43 Sunday,M001,False
U254832,2022-09-18 04:49:21 Sunday,T002,True
U497974,2022-09-18 06:16:18 Sunday,P006,False
U687159,2022-09-18 06:20:23 Sunday,M002,False
U408258,2022-09-18 06:51:01 Sunday,M003,False
U836104,2022-09-18 07:19:23 Sunday,M004,False
U622753,2022-09-18 07:53:45 Sunday,M001,False
U297234,2022-09-18 08:10:00 Sunday,T001,False
U152733,2022-09-18 08:49:17 Sunday,M003,False
U238835,2022-09-18 09:40:05 Sunday,None,False
U278795,2022-09-18 09:55:56 Sunday,M002,False
U377367,2022-09-18 10:07:18 Sunday,T001,False
U149796,2022-09-18 11:26:40 Sunday,T003,False
U541963,2022-09-18 11:46:22 Sunday,P001,False
U435525,2022-09-18 12:01:38 Sunday,M002,False
U949041,2022-09-18 12:04:07 Sunday,M002,False
U177902,2022-09-18 12:58:12 Sunday,M001,False
U628848,2022-09-18 13:46:01 Sunday,M003,False
U451259,2022-09-18 14:21:32 Sunday,M003,True
U609723,2022-09-18 14:25:29 Sunday,P003,False
U755029,2022-09-18 14:31:05 Sunday,P002,False
U389008,2022-09-18 15:17:14 Sunday,M001,False
U387363,2022-09-18 16:47:39 Sunday,M001,False
U829877,2022-09-18 17:06:38 Sunday,P005,False
U349960,2022-09-18 17:16:34 Sunday,None,False
U335411,2022-09-18 18:19:00 Sunday,M001,True
U256347,2022-09-18 21:40:49 Sunday,M001,False
U375653,2022-09-18 21:50:58 Sunday,T001,False
U805365,2022-09-18 22:06:51 Sunday,P005,False
U578827,2022-09-18 22:12:05 Sunday,None,False
U771999,2022-09-18 22:13:13 Sunday,M004,True
U445502,2022-09-18 22:17:46 Sunday,P003,True
U608311,2022-09-18 23:30:06 Sunday,M001,False
U779254,2022-09-18 23:42:48 Sunday,P006,False
U516820,2022-09-18 23:58:41 Sunday,T001,False
U486560,2022-09-19 00:07:45 Monday,None,False
U940511,2022-09-19 01:20:02 Monday,M001,False
U658569,2022-09-19 01:34:13 Monday,M001,False
U501726,2022-09-19 03:04:22 Monday,M001,False
U477229,2022-09-19 03:20:42 Monday,M001,False
U617986,2022-09-19 03:23:23 Monday,M003,False
U226655,2022-09-19 05:51:15 Monday,M001,False
U983589,2022-09-19 05:54:06 Monday,M001,False
U954953,2022-09-19 06:40:31 Monday,M002,False
U811885,2022-09-19 07:06:47 Monday,M002,False
U543812,2022-09-19 07:33:47 Monday,M003,False
U229263,2022-09-19 08:03:58 Monday,M004,False
U855195,2022-09-19 08:23:13 Monday,None,False
U874365,2022-09-19 08:24:16 Monday,M001,False
U467596,2022-09-19 08:27:47 Monday,M004,False
U152008,2022-09-19 09:22:40 Monday,P003,False
U129567,2022-09-19 10:09:10 Monday,P005,False
U705577,2022-09-19 10:11:55 Monday,P002,False
U104028,2022-09-19 10:58:48 Monday,M001,False
U141642,2022-09-19 11:16:40 Monday,M002,False
U936184,2022-09-19 11:52:38 Monday,P006,False
U193993,2022-09-19 12:15:00 Monday,M001,False
U972473,2022-09-19 12:32:08 Monday,T001,False
U877509,2022-09-19 12:47:51 Monday,P002,False
U947829,2022-09-19 14:33:15 Monday,P004,False
U545898,2022-09-19 14:48:09 Monday,P001,False
U689652,2022-09-19 14:50:41 Monday,M002,True
U983826,2022-09-19 15:15:52 Monday,M002,False
U863906,2022-09-19 16:34:20 Monday,P001,False
U986425,2022-09-19 16:36:04 Monday,T003,False
U115799,2022-09-19 16:56:02 Monday,P002,False
U536032,2022-09-19 17:15:30 Monday,M001,False
U348017,2022-09-19 18:20:42 Monday,M002,False
U633630,2022-09-19 18:57:42 Monday,T001,False
U640160,2022-09-19 19:26:43 Monday,M003,False
U129672,2022-09-19 19:57:16 Monday,M001,False
U612518,2022-09-19 21:00:25 Monday,None,False
U756797,2022-09-19 21:05:09 Monday,P005,False
U513952,2022-09-19 21:29:06 Monday,P005,False
U208147,2022-09-19 21:57:00 Monday,M002,False
U396126,2022-09-19 22:10:41 Monday,T001,True
U675337,2022-09-20 00:07:14 Tuesday,T001,False
U748871,2022-09-20 00:48:05 Tuesday,P003,False
U652322,2022-09-20 00:50:30 Tuesday,M002,True
U343930,2022-09-20 00:51:52 Tuesday,M003,False
U880954,2022-09-20 01:11:06 Tuesday,M002,False
U991012,2022-09-20 01:26:52 Tuesday,T003,False
U903628,2022-09-20 01:31:57 Tuesday,M002,True
U801269,2022-09-20 01:52:05 Tuesday,None,False
U424279,2022-09-20 02:15:46 Tuesday,M003,False
U105865,2022-09-20 03:25:34 Tuesday,M002,False
U357869,2022-09-20 04:18:35 Tuesday,P003,False
U317542,2022-09-20 05:25:19 Tuesday,M004,False
U737276,2022-09-20 05:30:59 Tuesday,M004,False
U759189,2022-09-20 05:33:56 Tuesday,T003,False
U581938,2022-09-20 06:06:46 Tuesday,T001,False
U228594,2022-09-20 06:09:00 Tuesday,P006,False
U794828,2022-09-20 06:28:07 Tuesday,M002,False
U680272,2022-09-20 07:05:06 Tuesday,M002,False
U478964,2022-09-20 07:33:40 Tuesday,P002,False
U255620,2022-09-20 07:38:36 Tuesday,None,False
U219264,2022-09-20 10:40:40 Tuesday,T001,False
U424040,2022-09-20 11:09:14 Tuesday,M003,False
U773934,2022-09-20 11:09:33 Tuesday,T003,True
U683704,2022-09-20 11:30:00 Tuesday,None,False
U338155,2022-09-20 11:35:54 Tuesday,M001,False
U305336,2022-09-20 12:34:03 Tuesday,P005,False
U613464,2022-09-20 13:01:28 Tuesday,P002,False
U899895,2022-09-20 13:01:41 Tuesday,M003,True
U344577,2022-09-20 13:01:48 Tuesday,M004,True
U615470,2022-09-20 13:18:03 Tuesday,T001,False
U397497,2022-09-20 14:23:01 Tuesday,M001,False
U774000,2022-09-20 14:31:40 Tuesday,M003,False
U238612,2022-09-20 14:46:37 Tuesday,M004,False
U456748,2022-09-20 14:59:28 Tuesday,P006,False
U457613,2022-09-20 15:32:39 Tuesday,T002,False
U710225,2022-09-20 16:35:50 Tuesday,T003,False
U180127,2022-09-20 16:37:36 Tuesday,M001,False
U191063,2022-09-20 17:00:45 Tuesday,M001,False
U760562,2022-09-20 18:28:45 Tuesday,M001,False
U929366,2022-09-20 18:30:49 Tuesday,T001,True
U810262,2022-09-20 18:38:36 Tuesday,M003,False
U620791,2022-09-20 20:02:39 Tuesday,M002,False
U447956,2022-09-20 20:03:52 Tuesday,P006,False
U197121,2022-09-20 20:20:02 Tuesday,M002,False
U686164,2022-09-20 20:36:29 Tuesday,M001,False
U560082,2022-09-20 21:40:41 Tuesday,T001,False
U754818,2022-09-20 21:48:14 Tuesday,T002,False
U480445,2022-09-20 22:07:05 Tuesday,T002,False
U564469,2022-09-20 22:26:45 Tuesday,M001,False
U190547,2022-09-20 22:29:50 Tuesday,T002,False
U542696,2022-09-20 22:38:36 Tuesday,P005,False
U114434,2022-09-20 22:48:40 Tuesday,T004,False
