user_id,timestamp,ad_source,ad_version
U959315,2022-10-27 20:16:08 Thursday,Meta,A
U368882,2022-10-27 20:51:03 Thursday,Twitter,B
U523643,2022-10-27 21:06:43 Thursday,Twitter,A
U422124,2022-10-27 22:09:15 Thursday,Meta,B
U859161,2022-10-27 22:19:37 Thursday,Meta,B
U745473,2022-10-27 22:44:45 Thursday,Google,A
U326832,2022-10-27 22:51:56 Thursday,TikTok,B
U393419,2022-10-27 23:19:07 Thursday,Google,A
U900012,2022-10-27 23:26:04 Thursday,TikTok,A
U579542,2022-10-27 23:58:48 Thursday,Meta,A
U173249,2022-10-28 00:18:47 Friday,Google,B
U838676,2022-10-28 00:36:53 Friday,Google,B
U365869,2022-10-28 00:41:15 Friday,Meta,A
U898059,2022-10-28 00:54:29 Friday,TikTok,A
U169300,2022-10-28 01:15:57 Friday,Meta,B
U968829,2022-10-28 01:25:40 Friday,Google,A
U237620,2022-10-28 01:48:41 Friday,TikTok,A
U772201,2022-10-28 01:49:27 Friday,TikTok,A
U276294,2022-10-28 02:38:19 Friday,TikTok,B
U968679,2022-10-28 02:56:09 Friday,Meta,B
U927598,2022-10-28 05:26:59 Friday,TikTok,B
U686968,2022-10-28 06:13:10 Friday,Twitter,B
U699148,2022-10-28 07:51:56 Friday,Twitter,A
U840230,2022-10-28 08:27:17 Friday,Google,A
U226246,2022-10-28 08:30:14 Friday,Google,A
U281442,2022-10-28 10:46:14 Friday,TikTok,B
U829941,2022-10-28 10:50:11 Friday,Google,A
U405154,2022-10-28 11:19:50 Friday,TikTok,A
U410982,2022-10-28 11:25:11 Friday,Meta,B
U715030,2022-10-28 11:27:01 Friday,TikTok,B
U638105,2022-10-28 11:52:10 Friday,Google,A
U961673,2022-10-28 12:49:49 Friday,Meta,A
U227222,2022-10-28 13:12:38 Friday,Meta,A
U892405,2022-10-28 13:45:33 Friday,Meta,B
U366701,2022-10-28 16:12:14 Friday,Google,B
U699472,2022-10-28 16:38:16 Friday,Google,B
U828775,2022-10-28 16:56:48 Friday,TikTok,A
U721383,2022-10-28 17:51:18 Friday,TikTok,A
U655648,2022-10-28 18:11:05 Friday,TikTok,B
U192106,2022-10-28 18:54:30 Friday,Twitter,B
U660666,2022-10-28 18:55:13 Friday,Meta,B
U808163,2022-10-28 19:12:20 Friday,Meta,A
U671056,2022-10-28 19:13:03 Friday,Meta,B
U549053,2022-10-28 19:18:27 Friday,Google,B
U551675,2022-10-28 19:31:45 Friday,Twitter,A
U795143,2022-10-28 20:26:42 Friday,Google,A
U847348,2022-10-28 21:09:11 Friday,TikTok,A
U879034,2022-10-28 21:41:42 Friday,Meta,B
U973366,2022-10-28 21:48:00 Friday,Twitter,B
U873268,2022-10-28 22:05:57 Friday,TikTok,A
U908036,2022-10-28 22:54:22 Friday,Meta,B
U702847,2022-10-28 23:07:02 Friday,Google,A
U683038,2022-10-28 23:18:47 Friday,Meta,A
U584035,2022-10-28 23:19:22 Friday,TikTok,B
U324245,2022-10-28 23:35:59 Friday,TikTok,B
U258664,2022-10-29 00:24:21 Saturday,Twitter,A
U193179,2022-10-29 01:59:13 Saturday,Meta,B
U366151,2022-10-29 03:28:02 Saturday,Google,A
U415421,2022-10-29 03:50:35 Saturday,Google,A
U336325,2022-10-29 03:56:26 Saturday,Meta,B
U101176,2022-10-29 03:57:19 Saturday,Meta,B
U552155,2022-10-29 05:04:52 Saturday,Meta,A
U258720,2022-10-29 05:32:56 Saturday,Meta,B
U741726,2022-10-29 07:12:52 Saturday,Google,B
U606938,2022-10-29 07:18:13 Saturday,Meta,B
U794482,2022-10-29 07:57:04 Saturday,Twitter,A
U373011,2022-10-29 08:45:40 Saturday,TikTok,B
U983700,2022-10-29 08:56:20 Saturday,Meta,A
U967290,2022-10-29 10:03:10 Saturday,Meta,A
U539978,2022-10-29 12:12:28 Saturday,Twitter,B
U722199,2022-10-29 12:18:04 Saturday,Meta,A
U277969,2022-10-29 12:35:01 Saturday,TikTok,A
U863815,2022-10-29 12:37:11 Saturday,Meta,A
U134258,2022-10-29 12:46:19 Saturday,Google,B
U226730,2022-10-29 14:07:39 Saturday,Meta,A
U888525,2022-10-29 14:09:37 Saturday,Google,B
U530912,2022-10-29 15:03:45 Saturday,Twitter,B
U259843,2022-10-29 16:03:10 Saturday,TikTok,B
U723356,2022-10-29 16:21:59 Saturday,TikTok,B
U897533,2022-10-29 16:33:51 Saturday,TikTok,B
U735587,2022-10-29 17:17:41 Saturday,Twitter,B
U873406,2022-10-29 17:47:57 Saturday,TikTok,B
U838477,2022-10-29 20:10:45 Saturday,Meta,A
U384300,2022-10-29 21:40:28 Saturday,Meta,B
U593319,2022-10-29 23:07:15 Saturday,Meta,A
U520530,2022-10-29 23:20:38 Saturday,Meta,B
U591853,2022-10-29 23:41:56 Saturday,Google,A
U800918,2022-10-29 23:47:39 Saturday,Google,A
U179086,2022-10-30 00:14:15 Sunday,Meta,B
U249730,2022-10-30 00:37:50 Sunday,Google,A
U973501,2022-10-30 01:01:42 Sunday,TikTok,B
U831441,2022-10-30 02:26:59 Sunday,Meta,A
U685620,2022-10-30 02:47:37 Sunday,Twitter,B
U934525,2022-10-30 03:33:53 Sunday,TikTok,B
U524019,2022-10-30 04:34:47 Sunday,TikTok,A
U222138,2022-10-30 04:43:52 Sunday,TikTok,B
U981735,2022-10-30 05:00:12 Sunday,TikTok,B
U642689,2022-10-30 05:01:55 Sunday,TikTok,B
U158668,2022-10-30 05:06:51 Sunday,Meta,A
U256394,2022-10-30 05:44:25 Sunday,Google,A
U160499,2022-10-30 05:48:55 Sunday,Meta,A
U345832,2022-10-30 06:15:52 Sunday,Google,A
U284777,2022-10-30 07:09:01 Sunday,TikTok,B
U674987,2022-10-30 07:27:01 Sunday,Google,A
U379457,2022-10-30 09:15:53 Sunday,Google,A
U937833,2022-10-30 09:32:00 Sunday,Twitter,B
U825867,2022-10-30 09:32:48 Sunday,TikTok,B
U397258,2022-10-30 09:46:41 Sunday,Meta,B
U985324,2022-10-30 10:10:57 Sunday,Twitter,A
U486048,2022-10-30 10:19:07 Sunday,Google,B
U579295,2022-10-30 10:23:37 Sunday,Meta,B
U638588,2022-10-30 10:28:14 Sunday,Meta,A
U408921,2022-10-30 10:49:20 Sunday,Google,B
U798129,2022-10-30 11:04:40 Sunday,TikTok,B
U526222,2022-10-30 11:11:11 Sunday,TikTok,A
U581213,2022-10-30 11:24:28 Sunday,TikTok,B
U418672,2022-10-30 11:30:47 Sunday,TikTok,A
U708557,2022-10-30 11:46:15 Sunday,TikTok,B
U462475,2022-10-30 12:29:18 Sunday,TikTok,B
U967189,2022-10-30 13:09:23 Sunday,Meta,A
U179790,2022-10-30 13:22:31 Sunday,Meta,A
U594901,2022-10-30 13:27:37 Sunday,Meta,A
U367409,2022-10-30 14:22:16 Sunday,Meta,A
U226805,2022-10-30 14:24:38 Sunday,Meta,A
U959039,2022-10-30 14:38:08 Sunday,TikTok,A
U406153,2022-10-30 14:48:07 Sunday,Meta,B
U755417,2022-10-30 14:58:16 Sunday,TikTok,B
U366686,2022-10-30 15:30:02 Sunday,TikTok,A
U687994,2022-10-30 16:51:42 Sunday,TikTok,A
U760855,2022-10-30 17:36:57 Sunday,Google,B
U255307,2022-10-30 18:02:37 Sunday,Google,A
U790653,2022-10-30 18:20:15 Sunday,Twitter,B
U628249,2022-10-30 20:15:27 Sunday,Meta,B
U614775,2022-10-30 20:49:47 Sunday,Google,B
U683112,2022-10-30 22:07:57 Sunday,Meta,A
U326934,2022-10-31 00:48:47 Monday,Meta,B
U100071,2022-10-31 00:55:43 Monday,Google,B
U709318,2022-10-31 03:12:45 Monday,Google,A
U445635,2022-10-31 03:40:31 Monday,Meta,B
U550605,2022-10-31 04:08:26 Monday,TikTok,A
U109405,2022-10-31 04:26:11 Monday,TikTok,A
U111307,2022-10-31 04:35:01 Monday,TikTok,B
U232615,2022-10-31 05:49:09 Monday,Meta,A
U432123,2022-10-31 06:09:46 Monday,Google,B
U313973,2022-10-31 06:19:18 Monday,Meta,B
U138464,2022-10-31 06:26:39 Monday,TikTok,B
U411044,2022-10-31 07:46:03 Monday,TikTok,A
U536992,2022-10-31 08:28:21 Monday,Google,A
U305798,2022-10-31 08:32:26 Monday,Google,A
U436194,2022-10-31 08:51:10 Monday,Twitter,A
U307045,2022-10-31 09:41:02 Monday,TikTok,B
U145088,2022-10-31 09:41:46 Monday,Meta,A
U218218,2022-10-31 10:30:00 Monday,TikTok,B
U760092,2022-10-31 13:32:33 Monday,Meta,B
U181274,2022-10-31 14:19:16 Monday,TikTok,A
U745948,2022-10-31 14:21:39 Monday,TikTok,A
U446696,2022-10-31 14:22:19 Monday,TikTok,A
U658247,2022-10-31 14:52:04 Monday,Meta,B
U369580,2022-10-31 14:57:17 Monday,Google,B
U628133,2022-10-31 15:01:58 Monday,Meta,B
U973340,2022-10-31 15:09:19 Monday,Meta,B
U249096,2022-10-31 15:55:37 Monday,Google,A
U486219,2022-10-31 15:59:29 Monday,TikTok,B
U588199,2022-10-31 16:25:03 Monday,Meta,A
U856826,2022-10-31 16:58:28 Monday,Meta,B
U696480,2022-10-31 18:38:24 Monday,TikTok,B
U919307,2022-10-31 20:20:56 Monday,Google,B
U324048,2022-10-31 20:27:56 Monday,Twitter,A
U535089,2022-10-31 21:21:27 Monday,Google,B
U531294,2022-10-31 21:31:22 Monday,Meta,A
U106463,2022-10-31 21:46:52 Monday,Google,A
U205487,2022-10-31 22:11:25 Monday,Meta,B
U245903,2022-10-31 22:18:21 Monday,Meta,B
U889001,2022-10-31 22:51:02 Monday,Meta,B
U898210,2022-10-31 23:37:37 Monday,Meta,B
U705046,2022-11-01 00:11:07 Tuesday,Meta,A
U602632,2022-11-01 00:42:53 Tuesday,TikTok,A
U976417,2022-11-01 01:28:03 Tuesday,Meta,A
U518247,2022-11-01 02:25:51 Tuesday,TikTok,A
U469688,2022-11-01 02:31:18 Tuesday,TikTok,B
U207888,2022-11-01 02:38:32 Tuesday,TikTok,B
U702956,2022-11-01 02:44:04 Tuesday,Meta,A
U451319,2022-11-01 03:00:11 Tuesday,Meta,A
U813671,2022-11-01 03:40:29 Tuesday,Twitter,B
U603556,2022-11-01 05:36:12 Tuesday,TikTok,A
U337571,2022-11-01 05:37:38 Tuesday,Google,B
U765230,2022-11-01 07:02:18 Tuesday,TikTok,A
U298183,2022-11-01 08:15:51 Tuesday,TikTok,A
U234323,2022-11-01 08:59:56 Tuesday,TikTok,B
U909453,2022-11-01 09:06:39 Tuesday,TikTok,B
U460366,2022-11-01 09:20:12 Tuesday,Twitter,B
U137692,2022-11-01 09:34:05 Tuesday,Twitter,A
U986525,2022-11-01 09:47:23 Tuesday,Meta,B
U597979,2022-11-01 10:47:24 Tuesday,Meta,A
U595626,2022-11-01 10:52:15 Tuesday,Twitter,A
U240907,2022-11-01 11:44:48 Tuesday,Meta,A
U469766,2022-11-01 14:06:29 Tuesday,Google,B
U348385,2022-11-01 14:31:16 Tuesday,Google,B
U788824,2022-11-01 14:56:36 Tuesday,Meta,A
U158227,2022-11-01 15:29:19 Tuesday,TikTok,B
U727589,2022-11-01 15:37:41 Tuesday,Google,B
U313837,2022-11-01 15:47:55 Tuesday,Google,A
U123262,2022-11-01 16:29:44 Tuesday,Google,B
U303343,2022-11-01 16:44:43 Tuesday,Meta,B
U302821,2022-11-01 16:45:53 Tuesday,Meta,B
U507937,2022-11-01 18:38:42 Tuesday,Meta,B
U285354,2022-11-01 18:44:13 Tuesday,Meta,B
U427353,2022-11-01 19:05:54 Tuesday,Meta,B
U444648,2022-11-01 19:10:34 Tuesday,Twitter,A
U165793,2022-11-01 20:21:28 Tuesday,Meta,A
U709790,2022-11-01 21:36:40 Tuesday,Meta,A
U768354,2022-11-01 21:40:10 Tuesday,Meta,A
U459225,2022-11-01 21:41:57 Tuesday,TikTok,B
U177292,2022-11-01 22:01:55 Tuesday,Twitter,A
U415788,2022-11-01 22:14:10 Tuesday,Meta,A
U835533,2022-11-01 22:16:58 Tuesday,TikTok,B
U439345,2022-11-01 22:33:21 Tuesday,TikTok,A
U583215,2022-11-01 22:39:52 Tuesday,Meta,B
U354823,2022-11-01 22:42:27 Tuesday,Google,A
U964838,2022-11-01 23:17:59 Tuesday,Meta,B
U270800,2022-11-02 00:20:56 Wednesday,TikTok,B
U193233,2022-11-02 00:42:13 Wednesday,Twitter,B
U358606,2022-11-02 02:00:19 Wednesday,Meta,A
U333136,2022-11-02 02:23:56 Wednesday,Google,A
U548414,2022-11-02 02:33:07 Wednesday,Google,A
U823540,2022-11-02 02:48:41 Wednesday,TikTok,A
U364972,2022-11-02 03:49:47 Wednesday,Meta,B
U627999,2022-11-02 03:53:52 Wednesday,Google,B
U787694,2022-11-02 04:16:03 Wednesday,Meta,A
U861602,2022-11-02 06:36:29 Wednesday,Meta,B
U761413,2022-11-02 07:17:54 Wednesday,TikTok,A
U541004,2022-11-02 07:19:44 Wednesday,TikTok,B
U680234,2022-11-02 10:16:47 Wednesday,TikTok,A
U935734,2022-11-02 11:05:15 Wednesday,Meta,A
U518254,2022-11-02 12:04:51 Wednesday,TikTok,A
U575839,2022-11-02 12:31:38 Wednesday,TikTok,B
U509114,2022-11-02 12:57:30 Wednesday,Meta,B
U141202,2022-11-02 13:39:52 Wednesday,Google,A
U339398,2022-11-02 14:24:52 Wednesday,Meta,B
U764740,2022-11-02 14:42:39 Wednesday,Meta,B
U287889,2022-11-02 15:00:39 Wednesday,TikTok,B
U187899,2022-11-02 16:39:01 Wednesday,Google,B
U748876,2022-11-02 17:35:05 Wednesday,TikTok,B
U404144,2022-11-02 19:15:08 Wednesday,Google,B
U886166,2022-11-02 19:53:52 Wednesday,Google,A
U943039,2022-11-02 21:03:51 Wednesday,Meta,A
U377704,2022-11-02 21:44:18 Wednesday,Meta,A
U168388,2022-11-02 22:03:23 Wednesday,Google,A
U437339,2022-11-02 22:11:04 Wednesday,Twitter,A
U540545,2022-11-02 23:07:11 Wednesday,TikTok,B
U146201,2022-11-02 23:34:26 Wednesday,Meta,A
U764745,2022-11-03 01:36:53 Thursday,TikTok,A
U331849,2022-11-03 01:43:10 Thursday,Google,B
U319745,2022-11-03 02:55:58 Thursday,Meta,B
U195703,2022-11-03 03:57:30 Thursday,Twitter,A
U404400,2022-11-03 05:26:54 Thursday,Twitter,A
U662188,2022-11-03 05:26:55 Thursday,Meta,A
U797778,2022-11-03 05:34:02 Thursday,Twitter,A
U310233,2022-11-03 05:46:50 Thursday,Google,A
U474437,2022-11-03 05:53:33 Thursday,TikTok,B
U281135,2022-11-03 06:47:11 Thursday,TikTok,A
U927162,2022-11-03 07:06:31 Thursday,Google,B
U773946,2022-11-03 07:52:08 Thursday,TikTok,A
U989792,2022-11-03 08:22:03 Thursday,Meta,B
U767738,2022-11-03 08:31:47 Thursday,TikTok,A
U102074,2022-11-03 09:21:35 Thursday,TikTok,B
U530417,2022-11-03 09:40:08 Thursday,Meta,A
U800445,2022-11-03 09:55:49 Thursday,Twitter,B
U208750,2022-11-03 10:11:21 Thursday,Meta,A
U244533,2022-11-03 12:08:47 Thursday,Google,B
U307410,2022-11-03 13:23:32 Thursday,Meta,A
U768741,2022-11-03 15:19:09 Thursday,Google,A
U323532,2022-11-03 17:13:33 Thursday,Google,A
U470348,2022-11-03 17:35:06 Thursday,Google,B
U539072,2022-11-03 18:06:53 Thursday,Google,A
U675937,2022-11-03 18:08:51 Thursday,Google,A
U149489,2022-11-03 18:36:34 Thursday,Google,A
U302549,2022-11-03 19:37:17 Thursday,Meta,A
U367640,2022-11-03 19:42:43 Thursday,Meta,B
U537176,2022-11-03 22:36:01 Thursday,Twitter,B
U236743,2022-11-03 22:40:37 Thursday,Twitter,B
U323273,2022-11-03 23:45:10 Thursday,TikTok,B
U923363,2022-11-03 23:50:47 Thursday,TikTok,B
U713743,2022-11-04 00:15:06 Friday,Meta,B
U782723,2022-11-04 00:23:48 Friday,Google,B
U261958,2022-11-04 00:33:28 Friday,Meta,B
U109537,2022-11-04 00:45:31 Friday,Meta,A
U672545,2022-11-04 01:23:23 Friday,TikTok,A
U181106,2022-11-04 01:32:09 Friday,Google,B
U814069,2022-11-04 02:12:33 Friday,Meta,A
U614922,2022-11-04 02:41:10 Friday,TikTok,B
U885331,2022-11-04 02:59:58 Friday,Google,B
U932090,2022-11-04 03:03:11 Friday,Twitter,A
U591130,2022-11-04 04:02:57 Friday,Google,A
U691587,2022-11-04 04:03:08 Friday,TikTok,A
U409147,2022-11-04 04:26:58 Friday,Google,A
U158857,2022-11-04 04:35:57 Friday,Meta,A
U554233,2022-11-04 04:43:23 Friday,Google,B
U170637,2022-11-04 04:47:24 Friday,Google,B
U249551,2022-11-04 05:04:12 Friday,Meta,A
U943253,2022-11-04 05:06:18 Friday,Google,A
U772242,2022-11-04 05:12:24 Friday,TikTok,A
U303906,2022-11-04 05:32:36 Friday,TikTok,B
U924932,2022-11-04 05:55:34 Friday,Google,A
U620106,2022-11-04 06:54:29 Friday,TikTok,B
U120324,2022-11-04 07:36:22 Friday,TikTok,B
U521738,2022-11-04 07:56:05 Friday,Meta,B
U572871,2022-11-04 08:09:54 Friday,Google,B
U414667,2022-11-04 08:10:57 Friday,Twitter,B
U537979,2022-11-04 08:33:31 Friday,TikTok,A
U739136,2022-11-04 08:33:43 Friday,Meta,B
U329092,2022-11-04 08:37:52 Friday,TikTok,B
U923181,2022-11-04 09:06:35 Friday,Meta,B
U478513,2022-11-04 10:45:36 Friday,Meta,A
U101541,2022-11-04 13:17:51 Friday,Meta,B
U520852,2022-11-04 13:20:31 Friday,TikTok,B
U566379,2022-11-04 13:37:34 Friday,TikTok,A
U814230,2022-11-04 14:34:14 Friday,Meta,B
U222184,2022-11-04 14:38:24 Friday,Meta,B
U868916,2022-11-04 15:55:20 Friday,Twitter,A
U378354,2022-11-04 16:17:49 Friday,Twitter,A
U180671,2022-11-04 16:22:36 Friday,Google,A
U111149,2022-11-04 16:33:45 Friday,Twitter,B
U581363,2022-11-04 18:31:00 Friday,Google,B
U707695,2022-11-04 19:03:09 Friday,Meta,B
U387891,2022-11-04 19:16:38 Friday,Google,A
U719970,2022-11-04 20:15:07 Friday,TikTok,B
U959374,2022-11-04 20:18:51 Friday,Meta,A
U612615,2022-11-04 21:29:35 Friday,Twitter,B
U394193,2022-11-04 22:00:29 Friday,Twitter,A
U346854,2022-11-04 22:34:52 Friday,Google,B
U652252,2022-11-04 22:39:51 Friday,TikTok,B
U824491,2022-11-05 00:49:26 Saturday,Meta,A
U495487,2022-11-05 02:07:10 Saturday,Meta,A
U659541,2022-11-05 02:22:12 Saturday,Meta,B
U476385,2022-11-05 02:27:48 Saturday,TikTok,A
U129244,2022-11-05 03:49:01 Saturday,TikTok,A
U138921,2022-11-05 03:59:55 Saturday,TikTok,A
U297286,2022-11-05 04:05:58 Saturday,Google,A
U840816,2022-11-05 04:29:05 Saturday,Google,B
U985407,2022-11-05 05:14:52 Saturday,Meta,A
U912126,2022-11-05 05:16:36 Saturday,Google,B
U577990,2022-11-05 06:12:56 Saturday,TikTok,B
U298159,2022-11-05 07:45:35 Saturday,TikTok,B
U690708,2022-11-05 07:45:38 Saturday,Twitter,B
U675370,2022-11-05 08:22:50 Saturday,Google,A
U364755,2022-11-05 08:23:14 Saturday,Meta,B
U242305,2022-11-05 08:26:20 Saturday,TikTok,A
U176115,2022-11-05 09:10:05 Saturday,Meta,A
U675362,2022-11-05 09:46:11 Saturday,Google,B
U708964,2022-11-05 11:17:48 Saturday,Google,B
U224074,2022-11-05 11:28:03 Saturday,Meta,A
U513299,2022-11-05 11:33:47 Saturday,Meta,A
U521038,2022-11-05 12:19:49 Saturday,TikTok,A
U502169,2022-11-05 12:37:41 Saturday,Google,B
U993747,2022-11-05 13:57:21 Saturday,Meta,B
U135308,2022-11-05 14:24:19 Saturday,TikTok,B
U679709,2022-11-05 15:21:04 Saturday,Meta,A
U963283,2022-11-05 15:23:30 Saturday,Meta,B
U526613,2022-11-05 16:25:10 Saturday,Google,A
U225328,2022-11-05 16:28:16 Saturday,Twitter,B
U630293,2022-11-05 17:25:53 Saturday,Meta,A
U836273,2022-11-05 18:21:44 Saturday,Google,A
U545037,2022-11-05 18:33:32 Saturday,Meta,A
U390036,2022-11-05 20:45:47 Saturday,TikTok,B
U686143,2022-11-05 20:54:28 Saturday,TikTok,A
U261802,2022-11-05 21:02:15 Saturday,Google,A
U906003,2022-11-05 21:12:17 Saturday,Meta,B
U638131,2022-11-05 21:32:22 Saturday,Meta,A
U626090,2022-11-05 23:04:13 Saturday,TikTok,B
U390165,2022-11-05 23:18:25 Saturday,TikTok,A
U589046,2022-11-06 00:05:37 Sunday,Twitter,B
U134725,2022-11-06 00:33:42 Sunday,Meta,B
U169278,2022-11-06 01:17:04 Sunday,Google,B
U215617,2022-11-06 01:32:55 Sunday,Google,B
U715197,2022-11-06 01:45:06 Sunday,Google,A
U256746,2022-11-06 01:54:11 Sunday,Meta,A
U964748,2022-11-06 02:22:37 Sunday,Twitter,B
U706986,2022-11-06 02:30:33 Sunday,Twitter,A
U648158,2022-11-06 04:00:28 Sunday,TikTok,A
U788205,2022-11-06 04:39:58 Sunday,TikTok,A
U311348,2022-11-06 05:10:40 Sunday,Google,A
U595452,2022-11-06 06:15:16 Sunday,TikTok,B
U441993,2022-11-06 06:52:08 Sunday,Google,B
U320312,2022-11-06 09:02:12 Sunday,Google,A
U737559,2022-11-06 09:04:00 Sunday,TikTok,B
U895653,2022-11-06 09:08:52 Sunday,TikTok,B
U938510,2022-11-06 09:32:28 Sunday,Meta,B
U459500,2022-11-06 10:23:05 Sunday,Google,B
U882547,2022-11-06 10:46:04 Sunday,Twitter,B
U257073,2022-11-06 10:48:11 Sunday,Meta,B
U423668,2022-11-06 11:01:39 Sunday,Google,A
U274064,2022-11-06 11:03:51 Sunday,TikTok,A
U415757,2022-11-06 11:06:35 Sunday,Meta,A
U236778,2022-11-06 11:07:12 Sunday,TikTok,A
U596675,2022-11-06 12:58:51 Sunday,Google,A
U209207,2022-11-06 14:56:53 Sunday,TikTok,A
U702326,2022-11-06 14:57:36 Sunday,Google,A
U233368,2022-11-06 15:11:01 Sunday,Google,B
U844579,2022-11-06 15:47:15 Sunday,Google,B
U775427,2022-11-06 17:32:03 Sunday,Meta,B
U711461,2022-11-06 17:52:49 Sunday,Google,A
U596757,2022-11-06 18:06:09 Sunday,Meta,B
U433225,2022-11-06 19:20:16 Sunday,TikTok,A
U693079,2022-11-06 19:38:17 Sunday,Google,B
U560207,2022-11-06 19:58:07 Sunday,Google,A
U265967,2022-11-06 20:02:58 Sunday,Meta,B
U485774,2022-11-06 20:54:59 Sunday,Google,B
U757550,2022-11-06 21:35:25 Sunday,Google,A
U396875,2022-11-06 21:44:13 Sunday,TikTok,B
U577804,2022-11-06 21:56:07 Sunday,Meta,B
U949509,2022-11-06 22:46:59 Sunday,Meta,B
U531977,2022-11-06 22:58:58 Sunday,TikTok,B
U680903,2022-11-06 23:34:03 Sunday,Google,A
U728751,2022-11-07 00:42:43 Monday,Google,B
U404474,2022-11-07 00:53:38 Monday,Meta,B
U575364,2022-11-07 01:22:33 Monday,Google,B
U201566,2022-11-07 01:24:48 Monday,Meta,B
U978570,2022-11-07 01:28:20 Monday,TikTok,B
U495096,2022-11-07 01:41:25 Monday,Google,B
U285388,2022-11-07 01:51:55 Monday,Google,A
U580950,2022-11-07 02:00:17 Monday,Meta,A
U432350,2022-11-07 02:55:05 Monday,Twitter,A
U664156,2022-11-07 03:05:56 Monday,TikTok,A
U737871,2022-11-07 03:26:25 Monday,Meta,B
U707523,2022-11-07 03:33:45 Monday,Twitter,B
U953924,2022-11-07 04:40:11 Monday,Meta,A
U258418,2022-11-07 04:56:09 Monday,Meta,A
U451230,2022-11-07 05:08:20 Monday,Twitter,B
U321347,2022-11-07 05:37:38 Monday,Meta,B
U521409,2022-11-07 06:36:35 Monday,Meta,B
U509576,2022-11-07 07:06:58 Monday,TikTok,B
U444046,2022-11-07 07:41:02 Monday,Meta,B
U136860,2022-11-07 07:45:18 Monday,Google,B
U607356,2022-11-07 08:04:52 Monday,Meta,B
U363327,2022-11-07 08:31:37 Monday,Google,B
U806748,2022-11-07 08:38:40 Monday,Meta,B
U967636,2022-11-07 08:44:11 Monday,Google,B
U890877,2022-11-07 09:57:54 Monday,Meta,B
U789810,2022-11-07 10:04:19 Monday,Google,A
U197260,2022-11-07 10:32:09 Monday,TikTok,A
U684640,2022-11-07 10:41:34 Monday,Meta,B
U105183,2022-11-07 11:16:01 Monday,Google,A
U296887,2022-11-07 11:28:54 Monday,TikTok,A
U131738,2022-11-07 11:47:45 Monday,Meta,A
U977307,2022-11-07 11:51:30 Monday,Google,B
U636670,2022-11-07 12:05:49 Monday,Google,A
U274731,2022-11-07 12:26:34 Monday,Meta,B
U609194,2022-11-07 13:43:25 Monday,TikTok,A
U206571,2022-11-07 13:46:12 Monday,TikTok,B
U123478,2022-11-07 14:12:47 Monday,Google,B
U881165,2022-11-07 15:15:51 Monday,TikTok,A
U661651,2022-11-07 15:45:40 Monday,Twitter,A
U782606,2022-11-07 16:35:41 Monday,Meta,A
U552087,2022-11-07 17:12:08 Monday,Google,B
U232078,2022-11-07 18:25:28 Monday,Meta,B
U151759,2022-11-07 18:47:52 Monday,Twitter,B
U726072,2022-11-07 18:56:36 Monday,Google,A
U721742,2022-11-07 20:02:35 Monday,TikTok,A
U136966,2022-11-07 20:35:23 Monday,Google,B
U266551,2022-11-07 20:54:06 Monday,Google,B
U751672,2022-11-07 21:13:18 Monday,Google,A
U306669,2022-11-07 21:29:31 Monday,Meta,B
U316981,2022-11-07 22:04:52 Monday,TikTok,A
U477592,2022-11-07 22:13:30 Monday,Meta,A
U915410,2022-11-07 22:15:33 Monday,TikTok,A
U699017,2022-11-07 22:35:38 Monday,Meta,B
U301934,2022-11-07 22:37:06 Monday,Google,A
U760832,2022-11-07 22:38:37 Monday,TikTok,A
U227521,2022-11-07 22:51:06 Monday,TikTok,A
U116893,2022-11-07 22:52:33 Monday,TikTok,A
U714247,2022-11-08 00:20:12 Tuesday,Google,A
U559933,2022-11-08 00:21:14 Tuesday,TikTok,B
U933827,2022-11-08 02:21:10 Tuesday,Google,B
U869853,2022-11-08 02:31:02 Tuesday,Meta,B
U509431,2022-11-08 03:26:05 Tuesday,Google,B
U141690,2022-11-08 05:13:52 Tuesday,Meta,B
U322193,2022-11-08 05:32:14 Tuesday,Google,B
U574003,2022-11-08 05:45:35 Tuesday,Meta,B
U239815,2022-11-08 06:24:04 Tuesday,Twitter,A
U489666,2022-11-08 07:50:37 Tuesday,Google,A
U261433,2022-11-08 08:15:56 Tuesday,TikTok,B
U277069,2022-11-08 08:35:21 Tuesday,Google,B
U881922,2022-11-08 09:17:27 Tuesday,Meta,A
U537327,2022-11-08 09:20:42 Tuesday,Google,A
U633045,2022-11-08 09:25:19 Tuesday,TikTok,B
U188907,2022-11-08 09:48:47 Tuesday,Meta,A
U936722,2022-11-08 10:17:57 Tuesday,Google,A
U473771,2022-11-08 10:53:24 Tuesday,Meta,A
U772519,2022-11-08 11:27:20 Tuesday,TikTok,A
U206753,2022-11-08 11:53:52 Tuesday,Google,A
U365710,2022-11-08 12:57:45 Tuesday,TikTok,B
U534392,2022-11-08 13:20:46 Tuesday,Twitter,A
U392706,2022-11-08 14:13:12 Tuesday,Twitter,A
U339450,2022-11-08 14:24:07 Tuesday,Meta,A
U231522,2022-11-08 14:53:56 Tuesday,Meta,A
U461074,2022-11-08 15:59:32 Tuesday,Meta,A
U927856,2022-11-08 18:47:50 Tuesday,TikTok,A
U891958,2022-11-08 19:04:20 Tuesday,Twitter,A
U340142,2022-11-08 20:01:13 Tuesday,Meta,A
